Date,Open,High,Low,Close,Volume,Adj Close
2012-07-09,426.00,428.42,420.15,423.95,28392100,395.56
2012-07-06,432.15,437.60,426.95,428.20,28437700,399.53
2012-07-05,430.10,439.85,429.55,434.20,43752300,405.13
2012-07-04,432.55,433.68,422.45,430.55,19252500,401.72
2012-07-03,430.00,433.35,427.25,432.90,22874000,403.91
2012-07-02,427.30,432.50,421.95,432.50,24679000,403.54
2012-06-29,419.05,425.45,415.60,421.95,32006800,393.70
2012-06-28,410.80,412.40,405.25,412.40,19584700,384.79
2012-06-27,403.05,409.94,400.30,408.50,20119000,381.15
2012-06-26,404.95,408.81,401.20,401.60,22970900,374.71
2012-06-25,407.00,409.62,401.05,402.05,20390200,375.13
2012-06-22,407.30,411.09,403.02,407.25,28610000,379.98
2012-06-21,422.25,424.23,412.10,412.10,46926300,384.51
2012-06-20,425.10,426.87,423.25,425.65,46973600,397.15
2012-06-19,423.00,429.15,422.00,426.90,23115400,398.32
2012-06-18,428.35,428.55,417.65,420.70,23005200,392.53
2012-06-15,421.35,427.00,416.70,423.50,78340500,395.14
2012-06-14,418.00,420.43,413.35,416.70,24744000,388.80
2012-06-13,417.05,420.38,413.65,418.70,32451500,390.67
2012-06-12,412.80,418.25,408.85,417.45,26782100,389.50
2012-06-11,417.85,420.01,413.95,414.90,32905400,387.12
2012-06-08,412.00,412.45,406.63,409.05,37460000,381.66
2012-06-07,409.00,421.10,408.02,413.60,37780500,385.91
2012-06-06,399.70,408.05,399.00,406.95,40489300,379.70
2012-06-05,402.00,402.00,402.00,402.00,000,375.08
2012-06-04,402.00,402.00,402.00,402.00,000,375.08
2012-06-01,407.70,414.80,397.50,402.00,77207800,375.08
2012-05-31,398.40,402.75,391.55,394.90,38022500,368.46
2012-05-30,403.70,404.23,396.25,398.30,53082100,371.63
2012-05-29,396.00,409.43,396.00,406.85,34341300,379.61
2012-05-28,410.65,413.15,388.56,399.70,22694700,372.94
2012-05-25,405.65,408.80,401.70,407.35,20139200,380.08
2012-05-24,397.90,409.95,393.90,407.00,29862300,379.75
2012-05-23,399.00,401.30,393.90,393.90,64927900,367.53
2012-05-22,398.50,405.57,395.91,401.95,28380100,375.04
2012-05-21,393.40,398.39,359.90,395.60,34795300,369.11
2012-05-18,392.00,399.15,389.50,391.95,30341200,365.71
2012-05-17,401.00,401.20,391.72,396.65,30507200,370.09
2012-05-16,395.75,404.65,395.05,399.65,39746200,372.89
2012-05-15,404.90,407.15,398.40,400.40,23120800,373.59
2012-05-14,411.00,411.25,402.13,403.90,25917400,376.86
2012-05-11,409.80,417.30,405.00,415.10,31031500,387.31
2012-05-10,407.95,412.68,401.42,410.50,34153800,383.01
2012-05-09,412.10,414.12,401.30,404.00,39290700,376.95
2012-05-08,420.00,425.19,413.20,415.00,32970000,382.41
2012-05-07,422.15,422.15,422.15,422.15,000,389.00
2012-05-04,432.20,433.77,421.00,422.15,29373700,389.00
2012-05-03,436.95,439.01,431.95,435.70,20452600,401.48
2012-05-02,441.15,443.85,431.90,433.80,32773500,399.73
2012-05-01,437.00,443.37,429.00,441.30,27733900,406.64
2012-04-30,447.10,448.67,441.40,445.00,21347200,410.05
2012-04-27,441.95,448.34,440.10,446.35,19636500,411.30
2012-04-26,434.00,445.12,433.75,444.25,27638400,409.36
2012-04-25,438.05,439.58,431.15,432.30,36016700,398.35
2012-04-24,432.05,438.77,430.50,436.60,24528100,402.31
2012-04-23,431.55,432.92,423.75,429.70,31332400,395.95
2012-04-20,440.00,441.65,428.68,434.85,38914600,400.70
2012-04-19,448.45,452.20,440.05,440.05,20384100,405.49
2012-04-18,451.00,452.00,445.12,446.00,19891800,410.97
2012-04-17,441.25,453.05,441.20,452.50,20925200,416.96
2012-04-16,441.90,449.87,441.90,442.95,15572200,408.16
2012-04-13,445.50,446.10,439.70,441.85,20836000,407.15
2012-04-12,442.95,446.72,433.50,444.85,38023800,409.91
2012-04-11,444.15,450.07,442.70,444.25,25796900,409.36
2012-04-10,455.00,455.00,445.35,445.35,31165200,410.37
2012-04-09,456.10,456.10,456.10,456.10,000,420.28
2012-04-06,456.10,456.10,456.10,456.10,000,420.28
2012-04-05,452.50,456.35,445.94,456.10,30717900,420.28
2012-04-04,463.50,465.85,450.50,452.05,29053600,416.55
2012-04-03,472.85,475.47,464.20,464.25,19329600,427.79
2012-04-02,466.80,471.45,462.31,471.45,31429500,434.43
2012-03-30,461.25,466.58,457.70,462.55,33503900,426.22
2012-03-29,467.95,468.75,456.50,458.90,35724300,422.86
2012-03-28,471.00,474.13,468.10,468.10,22879500,431.34
2012-03-27,483.00,484.45,471.35,471.35,31754500,434.33
2012-03-26,481.50,484.49,477.30,481.90,15522800,444.05
2012-03-23,477.00,480.62,473.30,477.55,21991200,440.05
2012-03-22,481.60,482.25,474.59,476.55,17050700,439.12
2012-03-21,485.80,487.80,481.05,481.55,21883800,443.73
2012-03-20,490.00,491.55,483.14,484.10,18249900,446.08
2012-03-19,491.00,493.42,487.70,491.25,12333200,452.67
2012-03-16,494.90,496.28,487.45,490.15,60495000,451.66
2012-03-15,495.05,496.16,490.50,492.75,30360800,454.05
2012-03-14,500.00,503.02,497.10,499.05,23816400,459.86
2012-03-13,497.65,501.19,495.75,498.85,16623200,459.67
2012-03-12,493.75,554.00,491.15,495.70,15687800,456.77
2012-03-09,493.00,495.74,487.80,493.90,28989000,455.11
2012-03-08,492.50,498.96,490.40,494.45,25853000,455.62
2012-03-07,487.35,493.79,485.75,492.75,20504400,454.05
2012-03-06,500.00,502.79,489.30,490.10,29886600,451.61
2012-03-05,510.00,512.00,500.86,504.60,40612300,464.97
2012-03-02,496.30,499.99,492.55,496.50,16697600,457.51
2012-03-01,492.30,497.05,491.23,496.40,20454900,457.42
2012-02-29,500.50,501.60,490.43,492.40,32172300,453.73
2012-02-28,502.00,503.13,497.00,499.30,22501100,460.09
2012-02-27,500.00,505.81,497.00,501.70,37937200,462.30
2012-02-24,499.00,501.17,495.30,496.20,27207600,457.23
2012-02-23,494.70,497.77,492.67,495.35,22371200,456.45
2012-02-22,498.80,499.85,493.85,496.95,25258700,457.92
2012-02-21,497.00,502.10,494.17,497.70,26958000,458.61
2012-02-20,497.90,503.00,496.25,499.25,25496400,460.04
2012-02-17,491.20,493.04,484.75,488.95,21528700,450.55
2012-02-16,485.00,494.10,483.95,487.55,21817200,449.26
2012-02-15,491.15,499.71,483.10,487.40,24792100,449.12
2012-02-14,494.30,501.37,494.30,494.80,26913000,451.25
2012-02-13,492.40,496.50,490.30,496.00,20219400,452.34
2012-02-10,488.20,494.05,485.15,490.30,25001400,447.14
2012-02-09,494.25,498.88,490.40,493.40,24689600,449.97
2012-02-08,488.00,491.02,483.92,489.75,23848000,446.64
2012-02-07,491.00,493.92,479.15,486.50,26743700,443.68
2012-02-06,487.25,490.98,483.26,489.55,22533700,446.46
2012-02-03,477.60,484.80,474.35,484.50,17908000,441.85
2012-02-02,482.60,482.60,473.05,477.90,26670300,435.83
2012-02-01,482.00,487.59,479.70,483.00,35127300,440.48
2012-01-31,467.00,474.25,465.85,470.85,52617900,429.40
2012-01-30,460.95,464.13,455.05,458.45,25828300,418.10
2012-01-27,470.90,472.33,463.60,464.55,35186500,423.66
2012-01-26,474.45,480.16,470.85,476.75,16790100,434.78
2012-01-25,480.00,480.00,472.15,474.55,12636100,432.78
2012-01-24,474.05,479.21,471.90,477.40,16912300,435.38
2012-01-23,469.60,481.05,465.85,476.70,23817600,434.74
2012-01-20,481.60,482.45,466.30,467.45,59342900,426.30
2012-01-19,481.55,485.30,477.80,482.45,30630100,439.98
2012-01-18,481.20,483.16,477.30,481.40,22143300,439.03
2012-01-17,482.95,487.60,477.68,481.95,44964300,439.53
2012-01-16,472.95,479.50,472.30,478.00,18884100,435.92
2012-01-13,479.00,482.30,471.55,476.30,30482400,434.37
2012-01-12,475.20,479.65,470.20,479.50,33763700,437.29
2012-01-11,479.75,480.15,468.44,475.30,24498500,433.46
2012-01-10,478.80,481.80,474.55,479.60,24693800,437.38
2012-01-09,478.90,479.00,472.00,473.60,27271100,431.91
2012-01-06,478.20,483.60,474.35,477.05,24790000,435.06
2012-01-05,478.15,481.34,471.10,474.05,29053000,432.32
2012-01-04,471.50,482.08,469.25,473.45,26286100,431.78
2012-01-03,470.00,471.87,460.67,471.05,25202400,429.59
2012-01-02,460.50,460.50,460.50,460.50,000,419.97
