Date,Open,High,Low,Close,Volume,Adj Close
2012-09-07,5777.30,5807.60,5772.90,5794.80,1271438300,5794.80
2012-09-06,5657.90,5786.00,5657.90,5777.30,1103242800,5777.30
2012-09-05,5672.00,5675.90,5634.90,5657.90,740072800,5657.90
2012-09-04,5758.40,5758.40,5658.30,5672.00,630889200,5672.00
2012-09-03,5711.50,5758.40,5701.10,5758.40,394561400,5758.40
2012-08-31,5719.50,5763.80,5708.00,5711.50,851664800,5711.50
2012-08-30,5743.50,5743.50,5705.60,5719.50,479197000,5719.50
2012-08-29,5775.70,5775.80,5739.20,5743.50,524475400,5743.50
2012-08-28,5776.60,5779.50,5749.80,5775.70,524670600,5775.70
2012-08-24,5776.60,5791.40,5739.40,5776.60,487763800,5776.60
2012-08-23,5774.20,5809.30,5764.00,5776.60,637456200,5776.60
2012-08-22,5857.50,5857.50,5771.20,5774.20,535193000,5774.20
2012-08-21,5824.40,5872.60,5824.40,5857.50,502599000,5857.50
2012-08-20,5852.40,5857.50,5802.90,5824.40,693438400,5824.40
2012-08-17,5834.50,5854.70,5834.40,5852.40,732426200,5852.40
2012-08-16,5833.00,5846.70,5811.30,5834.50,587478200,5834.50
2012-08-15,5864.80,5864.80,5822.30,5833.00,560382800,5833.00
2012-08-14,5831.90,5876.20,5831.90,5864.80,628112400,5864.80
2012-08-13,5847.10,5852.80,5813.60,5831.90,410854200,5831.90
2012-08-10,5851.50,5858.60,5827.70,5847.10,466836800,5847.10
2012-08-09,5845.90,5860.20,5828.40,5851.50,741075800,5851.50
2012-08-08,5841.20,5845.90,5801.10,5845.90,588922600,5845.90
2012-08-07,5808.80,5841.20,5785.00,5841.20,779689000,5841.20
2012-08-06,5787.30,5837.60,5767.10,5808.80,613098000,5808.80
2012-08-03,5662.30,5794.00,5662.30,5787.30,748571600,5787.30
2012-08-02,5712.80,5765.80,5657.30,5662.30,805200600,5662.30
2012-08-01,5635.30,5712.80,5633.00,5712.80,554180400,5712.80
2012-07-31,5693.60,5695.50,5635.30,5635.30,645790800,5635.30
2012-07-30,5627.20,5706.50,5625.70,5693.60,649432800,5693.60
2012-07-27,5573.20,5631.00,5550.90,5627.20,732786000,5627.20
2012-07-26,5498.30,5594.50,5478.00,5573.20,817687600,5573.20
2012-07-25,5499.20,5526.10,5478.00,5498.30,621394800,5498.30
2012-07-24,5533.90,5556.60,5487.00,5499.20,551196800,5499.20
2012-07-23,5651.80,5651.80,5510.90,5533.90,691607200,5533.90
2012-07-20,5714.20,5714.20,5644.90,5651.80,961834400,5651.80
2012-07-19,5685.80,5718.60,5685.80,5714.20,711475200,5714.20
2012-07-18,5629.10,5688.30,5624.50,5685.80,672662400,5685.80
2012-07-17,5662.40,5676.50,5621.20,5629.10,602763000,5629.10
2012-07-16,5666.10,5670.60,5640.90,5662.40,569737800,5662.40
2012-07-13,5608.30,5675.60,5608.30,5666.10,609268400,5666.10
2012-07-12,5664.50,5664.50,5588.80,5608.30,667432600,5608.30
2012-07-11,5664.10,5674.60,5625.60,5664.50,606669000,5664.50
2012-07-10,5627.30,5688.70,5622.30,5664.10,607970000,5664.10
2012-07-09,5662.60,5669.80,5610.70,5627.30,686238000,5627.30
2012-07-06,5692.60,5695.10,5647.50,5662.60,602832000,5662.60
2012-07-05,5684.50,5727.50,5662.50,5692.60,767451400,5692.60
2012-07-04,5687.70,5699.90,5669.70,5684.50,445463400,5684.50
2012-07-03,5640.60,5689.00,5636.00,5687.70,795293400,5687.70
2012-07-02,5571.10,5640.60,5571.10,5640.60,699028000,5640.60
2012-06-29,5493.10,5619.60,5493.10,5571.10,1061820000,5571.10
2012-06-28,5523.90,5533.80,5436.50,5493.10,1027922500,5493.10
2012-06-27,5447.00,5525.10,5447.00,5523.90,678570400,5523.90
2012-06-26,5450.60,5476.50,5436.30,5447.00,631700600,5447.00
2012-06-25,5513.70,5513.70,5435.50,5450.60,716161000,5450.60
2012-06-22,5566.40,5566.40,5500.00,5513.70,677911200,5513.70
2012-06-21,5622.30,5622.30,5564.80,5566.40,787794200,5566.40
2012-06-20,5586.30,5623.90,5566.00,5622.30,903447000,5622.30
2012-06-19,5491.10,5603.10,5491.00,5586.30,816800600,5586.30
2012-06-18,5478.80,5555.30,5461.10,5491.10,879532400,5491.10
2012-06-15,5467.00,5522.90,5465.10,5478.80,2310999200,5478.80
2012-06-14,5483.80,5483.80,5424.40,5467.00,985630600,5467.00
2012-06-13,5473.70,5507.60,5436.70,5483.80,862162600,5483.80
2012-06-12,5432.40,5478.60,5414.60,5473.70,922349000,5473.70
2012-06-11,5435.10,5536.30,5419.60,5432.40,991562200,5432.40
2012-06-08,5447.80,5447.80,5381.80,5435.10,916902400,5435.10
2012-06-07,5384.10,5494.50,5384.10,5447.80,1075725100,5447.80
2012-06-06,5260.20,5388.00,5260.20,5384.10,1100447600,5384.10
2012-06-01,5320.90,5354.50,5229.80,5260.20,1056087700,5260.20
2012-05-31,5297.30,5352.00,5272.70,5320.90,1416308300,5320.90
2012-05-30,5391.10,5391.10,5284.40,5297.30,863652400,5297.30
2012-05-29,5356.30,5404.70,5342.50,5391.10,729588000,5391.10
2012-05-28,5351.50,5413.80,5341.30,5356.30,510686600,5356.30
2012-05-25,5350.00,5385.20,5312.20,5351.50,734402000,5351.50
2012-05-24,5266.40,5371.80,5266.40,5350.00,737322400,5350.00
2012-05-23,5403.30,5403.70,5262.90,5266.40,998286000,5266.40
2012-05-22,5304.50,5408.60,5304.50,5403.30,932305600,5403.30
2012-05-21,5267.60,5324.40,5253.90,5304.50,915124000,5304.50
2012-05-18,5338.40,5338.40,5256.60,5267.60,1225450700,5267.60
2012-05-17,5405.30,5413.30,5309.80,5338.40,899521400,5338.40
2012-05-16,5437.60,5448.40,5354.00,5405.30,1026459400,5405.30
2012-05-15,5465.50,5507.60,5411.80,5437.60,876368200,5437.60
2012-05-14,5575.50,5575.60,5436.70,5465.50,884474600,5465.50
2012-05-11,5544.00,5585.50,5499.30,5575.50,772657000,5575.50
2012-05-10,5530.00,5566.10,5490.50,5544.00,847647600,5544.00
2012-05-09,5554.50,5571.70,5464.40,5530.00,1006217900,5530.00
2012-05-08,5655.10,5668.10,5550.10,5554.50,1053451900,5554.50
2012-05-04,5766.50,5766.50,5639.80,5655.10,1013188000,5655.10
2012-05-03,5758.10,5800.80,5745.20,5766.50,788889000,5766.50
2012-05-02,5812.20,5819.90,5736.70,5758.10,962324800,5758.10
2012-05-01,5737.80,5819.00,5732.20,5812.20,675997000,5812.20
2012-04-30,5777.10,5793.00,5728.90,5737.80,784967000,5737.80
2012-04-27,5748.70,5789.00,5708.00,5777.10,812249600,5777.10
2012-04-26,5718.90,5761.10,5691.70,5748.70,879956000,5748.70
2012-04-25,5709.50,5745.00,5703.20,5718.90,859133200,5718.90
2012-04-24,5665.60,5714.20,5658.50,5709.50,809912400,5709.50
2012-04-23,5772.10,5772.10,5637.70,5665.60,777185400,5665.60
2012-04-20,5744.50,5775.70,5724.20,5772.10,847833800,5772.10
2012-04-19,5745.30,5792.10,5738.10,5744.50,960873200,5744.50
2012-04-18,5767.00,5783.90,5730.90,5745.30,875744800,5745.30
2012-04-17,5666.30,5773.70,5651.50,5767.00,856433000,5767.00
2012-04-16,5651.80,5708.00,5641.10,5666.30,1102065700,5666.30
2012-04-13,5710.50,5710.80,5643.50,5651.80,830223000,5651.80
2012-04-12,5634.70,5727.90,5602.60,5710.50,1115209900,5710.50
2012-04-11,5595.50,5655.90,5576.40,5634.70,1132327600,5634.70
2012-04-10,5723.70,5723.70,5595.50,5595.50,1012487000,5595.50
2012-04-05,5703.80,5731.70,5663.30,5723.70,908902000,5723.70
2012-04-04,5838.30,5838.30,5685.60,5703.80,1174203000,5703.80
2012-04-03,5874.90,5890.20,5838.30,5838.30,896434000,5838.30
2012-04-02,5768.50,5874.90,5748.60,5874.90,886248600,5874.90
2012-03-30,5742.00,5782.70,5742.00,5768.50,990970000,5768.50
2012-03-29,5809.00,5812.20,5726.50,5742.00,1084172000,5742.00
2012-03-28,5869.50,5877.90,5809.00,5809.00,931820200,5809.00
2012-03-27,5902.70,5941.90,5863.80,5869.50,1257297300,5869.50
2012-03-26,5854.90,5913.10,5854.50,5902.70,722858600,5902.70
2012-03-23,5845.60,5875.70,5801.70,5854.90,848516800,5854.90
2012-03-22,5892.00,5892.00,5825.90,5845.60,883155600,5845.60
2012-03-21,5891.40,5921.70,5880.80,5892.00,907211200,5892.00
2012-03-20,5961.10,5961.10,5876.40,5891.40,978545200,5891.40
2012-03-19,5965.60,5968.90,5928.50,5961.10,951265200,5961.10
2012-03-16,5940.70,5974.00,5940.70,5965.60,1834534000,5965.60
2012-03-15,5945.40,5958.20,5919.20,5940.70,1039944300,5940.70
2012-03-14,5955.90,5989.10,5945.40,5945.40,1165017900,5945.40
2012-03-13,5892.80,5957.90,5892.80,5955.90,761933800,5955.90
2012-03-12,5887.50,5894.10,5860.40,5892.80,800992000,5892.80
2012-03-09,5859.70,5897.60,5842.90,5887.50,854778800,5887.50
2012-03-08,5791.40,5874.30,5791.40,5859.70,828107600,5859.70
2012-03-07,5765.80,5801.10,5755.70,5791.40,859928000,5791.40
2012-03-06,5874.80,5874.80,5758.40,5765.80,994358800,5765.80
2012-03-05,5911.10,5911.10,5865.40,5874.80,873447200,5874.80
2012-03-02,5931.30,5940.00,5908.50,5911.10,758193600,5911.10
2012-03-01,5871.50,5936.10,5858.90,5931.30,900749800,5931.30
2012-02-29,5927.90,5944.80,5871.50,5871.50,1201160900,5871.50
2012-02-28,5915.50,5937.00,5900.00,5927.90,804670200,5927.90
2012-02-27,5935.10,5935.10,5865.90,5915.50,972274400,5915.50
2012-02-24,5937.90,5964.00,5925.50,5935.10,1011161700,5935.10
2012-02-23,5916.50,5952.50,5900.50,5937.90,1071356800,5937.90
2012-02-22,5928.20,5938.00,5894.60,5916.50,875208000,5916.50
2012-02-21,5945.30,5948.80,5916.60,5928.20,846269200,5928.20
2012-02-20,5905.10,5956.30,5905.10,5945.30,724579800,5945.30
2012-02-17,5885.40,5923.60,5885.40,5905.10,1101910900,5905.10
2012-02-16,5892.20,5892.40,5829.40,5885.40,751580400,5885.40
2012-02-15,5899.90,5923.80,5880.60,5892.20,801550000,5892.20
2012-02-14,5905.70,5920.60,5877.20,5899.90,832567200,5899.90
2012-02-13,5852.40,5920.10,5852.40,5905.70,643543000,5905.70
2012-02-10,5895.50,5895.50,5839.90,5852.40,948790200,5852.40
2012-02-09,5875.90,5916.30,5870.50,5895.50,973462200,5895.50
2012-02-08,5890.30,5916.20,5871.30,5875.90,809267800,5875.90
2012-02-07,5892.20,5906.60,5850.50,5890.30,785340600,5890.30
2012-02-06,5901.10,5901.10,5863.50,5892.20,828464600,5892.20
2012-02-03,5796.10,5901.10,5784.20,5901.10,1156774100,5901.10
2012-02-02,5790.70,5809.80,5765.70,5796.10,971388400,5796.10
2012-02-01,5681.60,5790.70,5680.70,5790.70,989847000,5790.70
2012-01-31,5671.10,5730.30,5671.10,5681.60,1018319000,5681.60
2012-01-30,5733.50,5733.50,5651.60,5671.10,778100000,5671.10
2012-01-27,5795.20,5795.20,5729.00,5733.50,790045200,5733.50
2012-01-26,5723.00,5806.20,5722.80,5795.20,874328800,5795.20
2012-01-25,5751.90,5777.70,5694.00,5723.00,884691000,5723.00
2012-01-24,5782.60,5782.60,5719.90,5751.90,916504800,5751.90
2012-01-23,5728.50,5789.90,5723.10,5782.60,852459600,5782.60
2012-01-20,5741.10,5749.80,5721.60,5728.50,1315166100,5728.50
2012-01-19,5702.40,5743.90,5693.20,5741.10,1404442300,5741.10
2012-01-18,5694.00,5709.90,5647.90,5702.40,792321000,5702.40
2012-01-17,5657.40,5724.40,5657.40,5694.00,1232187200,5694.00
2012-01-16,5636.60,5662.90,5609.90,5657.40,672823000,5657.40
2012-01-13,5662.40,5709.20,5583.50,5636.60,1318584300,5636.60
2012-01-12,5670.80,5699.60,5640.30,5662.40,1383932300,5662.40
2012-01-11,5696.70,5700.80,5644.80,5670.80,894220800,5670.80
2012-01-10,5612.30,5711.90,5612.30,5696.70,865034400,5696.70
2012-01-09,5649.70,5673.80,5604.60,5612.30,788891400,5612.30
2012-01-06,5624.30,5682.80,5623.40,5649.70,705018000,5649.70
2012-01-05,5668.50,5689.30,5614.40,5624.30,794279400,5624.30
2012-01-04,5699.90,5719.80,5646.40,5668.50,696937800,5668.50
2012-01-03,5572.30,5699.90,5572.30,5699.90,783529200,5699.90
