Date,Open,High,Low,Close,Volume,Adj Close
2011-11-04,456.10,459.55,448.75,452.55,20810100,412.71
2011-11-03,447.00,465.00,447.00,456.70,30590500,416.50
2011-11-02,444.85,454.78,441.00,452.60,47642900,412.76
2011-11-01,450.95,453.00,436.25,444.00,67162800,400.84
2011-10-31,465.00,468.79,460.95,461.00,34518100,416.19
2011-10-28,469.00,477.54,460.50,467.20,32106100,421.79
2011-10-27,472.00,472.35,463.15,467.85,51236300,422.37
2011-10-26,455.20,461.00,452.30,461.00,32208100,416.19
2011-10-25,444.00,461.76,444.00,457.20,70392200,412.76
2011-10-24,443.50,443.50,431.45,438.10,33726600,395.51
2011-10-21,434.10,443.70,427.60,439.40,45003600,396.69
2011-10-20,428.50,433.75,427.10,429.80,31227200,388.02
2011-10-19,437.45,437.94,432.65,436.95,41167300,394.48
2011-10-18,421.50,437.63,421.25,430.90,33520000,389.01
2011-10-17,430.50,440.54,421.30,425.55,56980000,384.18
2011-10-14,408.85,418.45,407.55,416.40,29955100,375.92
2011-10-13,407.90,410.35,402.00,405.80,23428800,366.35
2011-10-12,407.60,414.83,404.50,411.95,23198600,371.91
2011-10-11,405.60,406.90,399.20,405.85,21827700,366.40
2011-10-10,398.00,406.10,394.55,405.15,26320400,365.77
2011-10-07,395.70,403.45,369.54,393.60,31433700,355.34
2011-10-06,385.75,393.59,383.38,392.80,51315600,354.62
2011-10-05,382.95,391.30,378.00,390.30,38370000,352.36
2011-10-04,381.00,381.45,363.95,372.00,39313200,335.84
2011-10-03,382.25,388.50,379.35,386.85,27682900,349.25
2011-09-30,394.00,395.00,382.30,388.50,56879300,350.74
2011-09-29,395.00,397.12,387.25,391.80,31236200,353.72
2011-09-28,403.35,410.85,396.70,399.90,21741700,361.03
2011-09-27,398.20,407.06,393.15,404.75,29962900,365.41
2011-09-26,381.25,391.66,381.00,384.70,33743700,347.31
2011-09-23,387.20,392.35,374.30,385.05,46596000,347.62
2011-09-22,391.70,395.07,376.99,384.00,43782800,346.67
2011-09-21,412.75,413.25,401.30,404.05,29392200,364.77
2011-09-20,402.60,415.90,402.60,414.50,23210700,374.21
2011-09-19,408.80,413.00,404.75,407.40,26418600,367.80
2011-09-16,415.00,426.04,410.25,413.55,68102900,373.35
2011-09-15,400.95,416.71,400.45,411.00,52649600,371.05
2011-09-14,382.00,400.55,382.00,395.10,70115700,356.69
2011-09-13,382.00,384.25,371.65,381.60,30806300,344.51
2011-09-12,371.10,377.94,366.70,375.50,33309500,339.00
2011-09-09,386.10,392.20,378.00,378.00,28371000,341.26
2011-09-08,387.00,390.80,381.55,388.50,25374100,350.74
2011-09-07,382.55,388.50,379.20,386.50,40711500,348.93
2011-09-06,362.70,375.45,361.25,371.65,43439100,335.52
2011-09-05,369.90,378.92,363.20,363.20,31756200,327.90
2011-09-02,385.45,387.40,367.85,374.40,88819700,338.01
2011-09-01,404.85,404.85,386.15,388.50,52988600,350.74
2011-08-31,398.50,407.59,395.00,402.45,47765700,363.33
2011-08-30,398.00,400.99,391.35,397.60,31849500,358.95
2011-08-26,385.55,388.92,375.40,386.30,45235200,348.75
2011-08-25,401.80,401.80,384.65,386.10,45612400,348.57
2011-08-24,399.40,403.70,392.15,399.25,27007200,360.44
2011-08-23,394.00,399.95,391.20,396.05,26385900,357.55
2011-08-22,386.85,402.77,386.05,390.20,26566600,352.27
2011-08-19,396.65,397.15,384.10,389.90,52913000,352.00
2011-08-18,409.15,412.70,394.70,400.00,47446700,361.12
2011-08-17,414.25,416.75,410.00,413.00,21376500,372.85
2011-08-16,415.35,417.25,407.50,416.55,28617800,376.06
2011-08-15,411.75,420.00,409.70,416.70,33610800,376.20
2011-08-12,398.00,408.05,392.40,404.85,48654000,365.50
2011-08-11,409.00,409.00,389.80,396.60,59656900,358.05
2011-08-10,411.00,411.90,395.50,396.40,77810600,357.87
2011-08-09,400.60,407.00,379.65,405.25,74520800,365.86
2011-08-08,402.00,414.35,400.65,403.05,67761100,363.87
2011-08-05,410.00,420.70,400.00,410.65,73242900,370.73
2011-08-04,439.00,442.27,420.37,420.50,61902600,379.63
2011-08-03,435.10,446.50,429.00,433.00,37927500,390.91
2011-08-02,455.30,458.10,446.20,447.05,43692700,399.70
2011-08-01,465.85,467.95,455.76,458.00,29563900,409.49
2011-07-29,455.90,463.60,450.60,461.00,48577600,412.17
2011-07-28,456.75,460.09,452.40,458.80,21192500,410.20
2011-07-27,466.90,466.90,458.80,460.20,35029300,411.46
2011-07-26,464.00,467.00,461.35,463.25,43472800,414.18
2011-07-25,467.40,483.04,467.00,475.40,30098100,425.05
2011-07-22,471.30,475.88,467.18,470.35,28888900,420.53
2011-07-21,473.55,473.55,465.90,470.00,33617300,420.22
2011-07-20,463.90,475.25,460.45,472.00,40594600,422.01
2011-07-19,459.20,463.00,457.00,460.60,21929700,411.81
2011-07-18,453.80,460.50,453.15,456.00,34771600,407.70
2011-07-15,456.05,460.50,452.90,459.00,34159100,410.38
2011-07-14,452.95,463.30,448.80,457.95,43707300,409.44
2011-07-13,453.50,458.00,452.50,456.50,18598800,408.15
2011-07-12,453.05,457.60,449.50,453.25,38470300,405.24
2011-07-11,460.20,462.25,453.55,459.10,24796200,410.47
2011-07-08,463.95,468.01,458.10,458.50,29415300,409.94
2011-07-07,459.05,464.19,455.30,462.60,29473700,413.60
2011-07-06,456.00,456.85,449.40,455.00,33217200,406.81
2011-07-05,462.80,464.10,458.70,459.35,19066400,410.70
2011-07-04,460.15,464.15,436.00,462.85,13287100,413.82
2011-07-01,460.00,460.05,455.05,459.65,21524900,410.96
2011-06-30,451.90,459.15,449.95,458.65,34621600,410.07
2011-06-29,446.10,450.65,444.05,449.35,23589100,401.75
2011-06-28,442.85,445.90,440.30,443.50,25351900,396.52
2011-06-27,434.00,440.55,434.00,440.00,22256000,393.40
2011-06-24,442.50,445.00,434.85,437.15,27260400,390.85
2011-06-23,444.75,446.75,434.60,435.50,40514400,389.37
2011-06-22,444.60,446.75,441.25,445.25,27253100,398.09
2011-06-21,435.50,446.60,433.10,445.70,48246100,398.49
2011-06-20,429.00,431.93,427.45,429.65,27066400,384.14
2011-06-17,431.00,433.90,428.00,433.20,54271600,387.32
2011-06-16,428.00,434.65,425.00,433.90,54457800,387.94
2011-06-15,440.00,442.49,435.50,435.50,24564000,389.37
2011-06-14,439.00,442.85,438.55,440.50,27396000,393.84
2011-06-13,441.35,443.25,436.00,437.55,21610900,391.20
2011-06-10,449.90,451.74,442.05,442.05,24477100,395.23
2011-06-09,444.15,451.57,442.75,450.05,21292400,402.38
2011-06-08,447.80,449.00,439.70,444.15,31172500,397.11
2011-06-07,449.20,452.25,447.70,448.15,36124300,400.68
2011-06-06,452.05,456.05,448.80,450.90,22597600,403.14
2011-06-03,456.00,456.95,448.25,454.35,29910800,406.23
2011-06-02,462.50,463.30,455.65,455.65,24506700,407.39
2011-06-01,468.40,471.15,463.20,466.15,34991000,416.78
2011-05-31,462.05,470.35,462.05,468.35,43772600,418.74
2011-05-27,463.50,464.75,459.65,459.65,26659800,410.96
2011-05-26,459.00,463.75,456.25,461.20,39708200,412.35
2011-05-25,451.80,458.70,450.85,457.20,37071000,408.77
2011-05-24,454.15,460.05,452.55,456.40,48775500,408.06
2011-05-23,455.00,459.10,451.80,452.00,34574000,404.12
2011-05-20,455.35,480.00,453.00,460.00,89018300,411.28
2011-05-19,446.00,452.80,445.00,447.90,38812100,400.46
2011-05-18,438.75,442.30,437.45,441.05,21395400,394.33
2011-05-17,435.00,445.80,434.10,434.80,35210100,388.75
2011-05-16,438.60,443.00,435.50,438.45,29617400,392.01
2011-05-13,444.50,449.45,441.80,442.20,23667700,395.36
2011-05-12,444.90,445.50,438.50,443.25,35077500,396.30
2011-05-11,454.00,463.20,447.15,448.00,30360300,400.55
2011-05-10,452.95,458.85,452.55,455.45,36411200,403.38
2011-05-09,452.00,458.60,450.50,454.50,35064200,402.54
2011-05-06,442.00,456.41,431.20,454.70,79672500,402.72
2011-05-05,447.60,452.90,440.60,441.05,41907000,390.63
2011-05-04,455.40,456.95,446.74,448.70,40123400,397.40
2011-05-03,460.35,463.70,454.45,457.95,30049200,405.60
2011-04-28,463.60,464.60,459.05,462.55,33223800,409.67
2011-04-27,465.00,472.06,463.00,466.00,40133400,412.73
2011-04-26,460.00,466.74,460.00,464.20,19502000,411.13
2011-04-21,469.95,471.50,460.45,460.60,24100900,407.94
2011-04-20,457.95,469.25,457.00,466.25,30967200,412.95
2011-04-19,455.50,456.42,450.95,452.50,24814200,400.77
2011-04-18,456.05,458.84,448.45,451.65,35204600,400.02
2011-04-15,460.50,462.05,453.18,455.75,33756200,403.65
2011-04-14,462.50,464.25,458.03,460.05,20518500,407.46
2011-04-13,462.55,469.60,460.84,464.20,25137300,411.13
2011-04-12,470.00,470.00,460.65,461.35,33167100,408.61
2011-04-11,479.80,479.80,472.50,474.80,18632800,420.52
2011-04-08,476.15,480.23,475.00,478.50,29462200,423.80
2011-04-07,472.60,477.15,472.60,474.90,22759800,420.61
2011-04-06,475.55,478.04,471.40,476.50,30330400,422.02
2011-04-05,471.05,476.75,470.20,474.85,22256900,420.56
2011-04-04,470.95,475.60,469.25,469.25,23572500,415.60
2011-04-01,461.00,472.63,460.00,470.00,43929800,416.27
2011-03-31,457.00,460.95,452.00,454.00,56113300,402.10
2011-03-30,465.00,468.75,458.20,458.45,41275600,406.04
2011-03-29,478.00,478.00,461.90,466.55,54254400,413.21
2011-03-28,482.00,484.05,476.65,477.10,27422500,422.56
2011-03-25,478.00,485.45,474.50,483.55,27795500,428.27
2011-03-24,469.95,482.15,466.55,480.90,27354500,425.92
2011-03-23,460.00,472.00,460.00,470.25,34665100,416.49
2011-03-22,463.45,472.03,462.05,463.60,30910800,410.60
2011-03-21,465.00,466.25,461.20,464.60,26278500,411.49
2011-03-18,460.00,466.25,459.10,462.00,66420800,409.18
2011-03-17,455.00,458.78,449.00,457.60,32653800,405.29
2011-03-16,454.35,475.00,447.50,450.30,52322000,398.82
2011-03-15,450.00,453.90,335.00,451.25,73448100,399.66
2011-03-14,470.30,470.60,457.90,459.30,44803400,406.79
2011-03-11,472.90,474.71,465.95,468.40,57594000,414.85
2011-03-10,481.90,485.85,475.30,476.50,41878800,422.02
2011-03-09,494.80,495.80,485.00,485.05,43060900,429.60
2011-03-08,495.35,497.00,488.50,493.80,28956600,437.35
2011-03-07,494.10,503.80,491.20,497.50,30251500,440.62
2011-03-04,492.95,496.35,487.45,493.90,33617700,437.44
2011-03-03,489.20,492.90,485.15,491.50,20795900,435.31
2011-03-02,487.00,488.79,482.80,484.50,31118500,429.11
2011-03-01,498.40,498.59,488.85,490.00,26442100,433.98
2011-02-28,495.50,498.95,492.25,494.70,30761500,438.14
2011-02-25,490.00,496.85,490.00,494.75,20898400,438.19
2011-02-24,484.35,495.30,484.35,493.00,39959800,436.64
2011-02-23,486.00,490.90,485.00,488.50,27646100,432.65
2011-02-22,487.80,496.15,485.25,492.75,34391900,436.42
2011-02-21,491.00,495.40,489.78,491.55,25272700,435.35
2011-02-18,493.70,494.70,490.95,493.00,31118100,436.64
2011-02-17,489.50,491.00,485.70,489.35,16958200,433.41
2011-02-16,485.60,490.80,484.50,488.85,32918400,432.96
2011-02-15,484.00,486.90,482.30,486.20,27267200,430.62
2011-02-14,480.00,481.39,473.14,480.00,2995300,425.12
2011-02-11,475.05,478.50,471.65,475.75,23730300,421.36
2011-02-10,475.05,478.45,471.75,476.70,31130600,422.20
2011-02-09,480.15,481.00,476.45,476.45,31444900,421.98
2011-02-08,480.00,485.10,479.15,484.50,33213700,425.27
2011-02-07,478.00,485.10,475.75,481.45,44143900,422.59
2011-02-04,481.60,483.85,475.40,476.25,43857700,418.03
2011-02-03,485.90,488.50,476.40,477.95,47647300,419.52
2011-02-02,495.00,495.60,485.55,488.00,34542600,428.34
2011-02-01,480.50,492.00,475.00,491.00,93142900,430.97
2011-01-31,484.55,489.75,482.05,484.85,31969600,425.58
2011-01-28,486.10,491.15,481.25,486.80,28892100,427.29
2011-01-27,489.00,491.75,484.60,486.40,40001700,426.94
2011-01-26,497.00,499.15,486.00,491.70,39408800,431.59
2011-01-25,500.00,500.40,493.85,497.00,46615900,436.24
2011-01-24,497.00,501.30,491.20,497.00,23156500,436.24
2011-01-21,497.30,497.30,497.30,497.30,40541700,436.50
2011-01-20,504.00,504.00,492.10,494.05,39313100,433.65
2011-01-19,514.00,514.90,504.70,506.00,30571900,444.14
2011-01-18,503.80,511.70,502.80,509.00,39555200,446.77
2011-01-17,510.00,512.10,500.20,500.70,40769000,439.49
2011-01-14,501.90,505.10,495.00,499.50,30740300,438.44
2011-01-13,506.00,512.00,503.00,503.70,36817600,442.12
2011-01-12,498.50,505.00,498.50,503.90,36696900,442.30
2011-01-11,490.00,500.00,490.00,500.00,37790600,438.87
2011-01-10,485.20,488.00,479.00,486.35,34115200,426.89
2011-01-07,496.00,498.15,486.80,492.50,31794700,432.29
2011-01-06,499.25,511.50,495.40,496.90,52215100,436.15
2011-01-05,492.00,500.50,490.70,499.25,53944600,438.22
2011-01-04,486.45,498.05,483.50,492.90,75345400,432.64
