Date,Open,High,Low,Close,Volume,Adj Close
2011-10-12,5395.70,5458.00,5348.20,5441.80,833336600,5441.80
2011-10-11,5399.00,5399.00,5330.40,5395.70,637285400,5395.70
2011-10-10,5303.40,5413.40,5303.40,5399.00,613629200,5399.00
2011-10-07,5291.30,5370.90,5261.40,5303.40,864877000,5303.40
2011-10-06,5102.20,5291.30,5102.20,5291.30,1147794300,5291.30
2011-10-05,4944.40,5121.40,4944.40,5102.20,932393600,5102.20
2011-10-04,5075.50,5075.50,4868.60,4944.40,1168273000,4944.40
2011-10-03,5128.50,5128.50,4983.30,5075.50,774952000,5075.50
2011-09-30,5196.80,5197.30,5068.60,5128.50,889500800,5128.50
2011-09-29,5217.60,5250.20,5160.80,5196.80,736900000,5196.80
2011-09-28,5294.00,5314.30,5191.40,5217.60,726670200,5217.60
2011-09-27,5089.40,5294.00,5089.40,5294.00,960705800,5294.00
2011-09-26,5066.80,5148.80,4974.00,5089.40,1042813300,5089.40
2011-09-23,5041.60,5105.40,4928.10,5066.80,1013630300,5066.80
2011-09-22,5288.40,5288.40,5013.50,5041.60,1191994700,5041.60
2011-09-21,5363.70,5366.10,5268.80,5288.40,772251800,5288.40
2011-09-20,5259.60,5377.40,5219.10,5363.70,708695000,5363.70
2011-09-19,5368.40,5368.40,5231.60,5259.60,721392600,5259.60
2011-09-16,5337.50,5406.10,5337.50,5368.40,1464013600,5368.40
2011-09-15,5227.00,5366.70,5227.00,5337.50,1124039900,5337.50
2011-09-14,5174.30,5270.40,5146.40,5227.00,1116939900,5227.00
2011-09-13,5129.60,5203.10,5069.50,5174.30,887217000,5174.30
2011-09-12,5214.60,5214.60,5059.20,5129.60,1009065200,5129.60
2011-09-09,5340.40,5352.00,5202.20,5214.60,1048625900,5214.60
2011-09-08,5318.60,5369.80,5269.70,5340.40,922652000,5340.40
2011-09-07,5156.80,5322.20,5156.80,5318.60,837910400,5318.60
2011-09-06,5102.60,5190.30,5086.80,5156.80,946129800,5156.80
2011-09-05,5292.00,5292.00,5097.70,5102.60,789914600,5102.60
2011-09-02,5418.60,5418.60,5258.50,5292.00,824122400,5292.00
2011-09-01,5394.50,5449.70,5346.70,5418.60,978886200,5418.60
2011-08-31,5268.70,5411.60,5258.60,5394.50,1178142400,5394.50
2011-08-30,5129.90,5283.60,5129.90,5268.70,910283000,5268.70
2011-08-26,5131.10,5149.50,5014.80,5129.90,1037445300,5129.90
2011-08-25,5205.90,5254.20,5102.10,5131.10,1128589200,5131.10
2011-08-24,5129.40,5250.60,5098.10,5205.90,909123400,5205.90
2011-08-23,5095.30,5193.20,5076.70,5129.40,904652200,5129.40
2011-08-22,5040.80,5183.00,4993.30,5095.30,857260000,5095.30
2011-08-19,5092.20,5107.90,4929.50,5040.80,1547151900,5040.80
2011-08-18,5331.60,5331.60,5041.60,5092.20,1185417000,5092.20
2011-08-17,5357.60,5371.10,5279.90,5331.60,679948200,5331.60
2011-08-16,5350.60,5362.10,5265.80,5357.60,725087400,5357.60
2011-08-15,5320.00,5377.20,5319.40,5350.60,695636400,5350.60
2011-08-12,5162.80,5320.00,5099.30,5320.00,1024505100,5320.00
2011-08-11,5007.20,5172.70,4943.00,5162.80,1455126300,5162.80
2011-08-10,5164.90,5262.70,4990.80,5007.20,1649746200,5007.20
2011-08-09,5069.00,5175.60,4791.00,5164.90,2039085000,5164.90
2011-08-08,5247.00,5295.80,5062.40,5069.00,1576389500,5069.00
2011-08-05,5393.10,5393.10,5202.60,5247.00,2046569200,5247.00
2011-08-04,5584.50,5644.00,5393.10,5393.10,1428457000,5393.10
2011-08-03,5718.40,5718.40,5557.70,5584.50,1094346700,5584.50
2011-08-02,5774.40,5778.90,5705.30,5718.40,995746800,5718.40
2011-08-01,5815.20,5913.50,5767.10,5774.40,866071000,5774.40
2011-07-29,5873.20,5873.20,5772.40,5815.20,1015003300,5815.20
2011-07-28,5856.60,5882.60,5801.60,5873.20,753571000,5873.20
2011-07-27,5929.70,5932.00,5841.00,5856.60,777353400,5856.60
2011-07-26,5925.30,5951.30,5895.60,5929.70,631694600,5929.70
2011-07-25,5935.00,5938.50,5892.60,5925.30,645911000,5925.30
2011-07-22,5899.90,5966.80,5899.90,5935.00,874525200,5935.00
2011-07-21,5853.80,5934.30,5797.50,5899.90,1051054100,5899.90
2011-07-20,5790.00,5856.40,5790.00,5853.80,900376400,5853.80
2011-07-19,5752.80,5802.00,5752.80,5790.00,912096000,5790.00
2011-07-18,5843.70,5843.70,5752.80,5752.80,848623000,5752.80
2011-07-15,5847.00,5863.60,5806.00,5843.70,693411600,5843.70
2011-07-14,5906.40,5906.40,5841.20,5847.00,715968200,5847.00
2011-07-13,5869.00,5911.00,5851.00,5906.40,830813000,5906.40
2011-07-12,5929.20,5929.20,5793.00,5869.00,1086509600,5869.00
2011-07-11,5990.60,5998.60,5900.80,5929.20,854847000,5929.20
2011-07-08,6054.50,6084.10,5981.70,5990.60,781326400,5990.60
2011-07-07,6002.90,6071.70,6002.90,6054.50,834549600,6054.50
2011-07-06,6024.00,6026.50,5973.80,6002.90,817116200,6002.90
2011-07-05,6017.50,6036.30,6011.10,6024.00,656222400,6024.00
2011-07-04,5989.80,6030.80,5985.70,6017.50,469993600,6017.50
2011-07-01,5945.70,5999.00,5937.00,5989.80,871319600,5989.80
2011-06-30,5856.00,5945.70,5856.00,5945.70,1221084400,5945.70
2011-06-29,5766.90,5860.90,5766.90,5856.00,908814800,5856.00
2011-06-28,5722.30,5795.10,5722.30,5766.90,810367200,5766.90
2011-06-27,5697.70,5728.40,5679.60,5722.30,836747000,5722.30
2011-06-24,5674.40,5768.50,5674.40,5697.70,1037392500,5697.70
2011-06-23,5773.00,5773.00,5663.30,5674.40,893970600,5674.40
2011-06-22,5775.30,5789.10,5741.80,5773.00,756880600,5773.00
2011-06-21,5693.40,5778.10,5693.00,5775.30,745714800,5775.30
2011-06-20,5714.90,5714.90,5647.20,5693.40,746606400,5693.40
2011-06-17,5698.80,5733.20,5645.00,5714.90,1215422700,5714.90
2011-06-16,5742.50,5742.50,5644.40,5698.80,1040114400,5698.80
2011-06-15,5803.10,5803.40,5742.50,5742.50,807145200,5742.50
2011-06-14,5773.50,5822.60,5773.50,5803.10,811563000,5803.10
2011-06-13,5765.80,5793.80,5763.40,5773.50,643227200,5773.50
2011-06-10,5856.30,5867.00,5758.30,5765.80,786839200,5765.80
2011-06-09,5808.90,5861.20,5795.00,5856.30,854850800,5856.30
2011-06-08,5864.60,5864.60,5791.80,5808.90,848385000,5808.90
2011-06-07,5863.20,5890.60,5849.20,5864.60,792266800,5864.60
2011-06-06,5855.00,5881.10,5827.50,5863.20,650699800,5863.20
2011-06-03,5847.90,5868.20,5802.70,5855.00,840519800,5855.00
2011-06-02,5928.60,5928.60,5847.90,5847.90,980195200,5847.90
2011-06-01,5990.00,5995.20,5911.70,5928.60,832047200,5928.60
2011-05-31,5938.90,6010.00,5938.90,5990.00,967043400,5990.00
2011-05-27,5881.00,5951.40,5881.00,5938.90,799337800,5938.90
2011-05-26,5870.10,5910.80,5866.70,5881.00,868336800,5881.00
2011-05-25,5858.40,5881.20,5810.50,5870.10,916829200,5870.10
2011-05-24,5835.90,5884.70,5835.90,5858.40,985312200,5858.40
2011-05-23,5948.50,5948.50,5833.40,5835.90,853749200,5835.90
2011-05-20,5956.00,6017.60,5927.70,5948.50,897899600,5948.50
2011-05-19,5923.50,6003.90,5923.50,5956.00,849895800,5956.00
2011-05-18,5861.00,5934.50,5860.60,5923.50,702325400,5923.50
2011-05-17,5923.70,5942.80,5861.00,5861.00,756848800,5861.00
2011-05-16,5925.90,5936.20,5862.20,5923.70,686694200,5923.70
2011-05-13,5945.00,6001.30,5919.90,5925.90,705255000,5925.90
2011-05-12,5976.00,5976.40,5882.40,5945.00,868796400,5945.00
2011-05-11,6018.90,6040.20,5965.30,5976.00,823139400,5976.00
2011-05-10,5942.70,6023.10,5940.10,6018.90,835132600,6018.90
2011-05-09,5976.80,5999.90,5922.20,5942.70,803357200,5942.70
2011-05-06,5920.00,5984.90,5871.60,5976.80,1162112100,5976.80
2011-05-05,5984.10,6009.10,5912.60,5920.00,1597409700,5920.00
2011-05-04,6082.90,6083.80,5972.80,5984.10,1002877000,5984.10
2011-05-03,6069.90,6103.70,6050.70,6082.90,809722200,6082.90
2011-04-28,6068.20,6091.80,6051.00,6069.90,741068000,6069.90
2011-04-27,6069.40,6089.40,6045.90,6068.20,707283800,6068.20
2011-04-26,6018.30,6070.60,6007.00,6069.40,553639200,6069.40
2011-04-21,6022.30,6049.40,6005.80,6018.30,739317000,6018.30
2011-04-20,5896.90,6033.80,5896.90,6022.30,706493200,6022.30
2011-04-19,5870.10,5922.20,5870.10,5896.90,625044000,5896.90
2011-04-18,5996.00,5997.50,5858.30,5870.10,872742400,5870.10
2011-04-15,5963.80,5996.80,5963.50,5996.00,771907000,5996.00
2011-04-14,6010.40,6010.50,5943.80,5963.80,667918200,5963.80
2011-04-13,5964.50,6043.40,5964.50,6010.40,700979400,6010.40
2011-04-12,6053.40,6053.60,5958.30,5964.50,759468000,5964.50
2011-04-11,6055.80,6070.80,6044.50,6053.40,659854800,6053.40
2011-04-08,6007.40,6066.40,6007.40,6055.80,607115400,6055.80
2011-04-07,6041.10,6053.10,6007.40,6007.40,710450000,6007.40
2011-04-06,6007.10,6056.40,6007.10,6041.10,810707000,6041.10
2011-04-05,6017.00,6026.30,5989.00,6007.10,714605800,6007.10
2011-04-04,6009.90,6035.10,5987.70,6017.00,683415000,6017.00
2011-04-01,5908.80,6014.80,5908.80,6009.90,921016600,6009.90
2011-03-31,5948.30,5972.80,5908.80,5908.80,1034424900,5908.80
2011-03-30,5932.20,5971.00,5932.20,5948.30,872031000,5948.30
2011-03-29,5904.50,5932.70,5879.90,5932.20,669497200,5932.20
2011-03-28,5900.80,5923.00,5900.60,5904.50,526577800,5904.50
2011-03-25,5880.90,5918.70,5878.20,5900.80,664221800,5900.80
2011-03-24,5795.90,5888.70,5780.40,5880.90,828355800,5880.90
2011-03-23,5762.70,5802.40,5731.40,5795.90,910207800,5795.90
2011-03-22,5786.10,5813.80,5742.60,5762.70,686659000,5762.70
2011-03-21,5718.10,5798.80,5718.10,5786.10,764087000,5786.10
2011-03-18,5696.10,5758.20,5696.10,5718.10,1379471500,5718.10
2011-03-17,5598.20,5707.70,5598.20,5696.10,931850400,5696.10
2011-03-16,5695.30,5720.90,5598.20,5598.20,1124024200,5598.20
2011-03-15,5775.20,5775.20,5591.60,5695.30,1270314900,5695.30
2011-03-14,5828.70,5842.00,5769.00,5775.20,830598200,5775.20
2011-03-11,5845.30,5845.30,5796.40,5828.70,777919800,5828.70
2011-03-10,5937.30,5937.30,5833.20,5845.30,950808400,5845.30
2011-03-09,5974.80,5979.30,5922.70,5937.30,744541000,5937.30
2011-03-08,5973.80,5999.90,5911.00,5974.80,813285600,5974.80
2011-03-07,5990.40,6043.10,5967.70,5973.80,651065400,5973.80
2011-03-04,6005.10,6052.10,5983.20,5990.40,729247600,5990.40
2011-03-03,5914.90,6017.10,5914.90,6005.10,811030200,6005.10
2011-03-02,5935.80,5941.80,5865.90,5914.90,891083600,5914.90
2011-03-01,5994.00,6040.40,5927.40,5935.80,898036600,5935.80
2011-02-28,6001.20,6022.30,5963.60,5994.00,956595600,5994.00
2011-02-25,5920.00,6011.50,5920.00,6001.20,836550200,6001.20
2011-02-24,5923.50,5936.70,5861.00,5920.00,939695000,5920.00
2011-02-23,5996.80,5996.80,5915.50,5923.50,897134800,5923.50
2011-02-22,6014.80,6028.60,5926.50,5996.80,769147400,5996.80
2011-02-21,6083.00,6105.80,6013.10,6014.80,629790600,6014.80
2011-02-18,6087.40,6096.80,6048.80,6083.00,802223000,6083.00
2011-02-17,6085.30,6101.40,6066.70,6087.40,1022169000,6087.40
2011-02-16,6037.10,6095.80,6033.50,6085.30,859535200,6085.30
2011-02-15,6060.10,6072.10,6023.80,6037.10,875930200,6037.10
2011-02-14,6062.90,6091.50,6042.10,6060.10,636741400,6060.10
2011-02-11,6020.00,6071.40,5973.40,6062.90,822822600,6062.90
2011-02-10,6052.30,6052.30,5986.50,6020.00,821798000,6020.00
2011-02-09,6091.30,6091.30,6049.50,6052.30,923601800,6052.30
2011-02-08,6051.00,6091.30,6032.90,6091.30,859550000,6091.30
2011-02-07,5997.40,6054.10,5996.60,6051.00,694875000,6051.00
2011-02-04,5983.30,6023.40,5983.30,5997.40,763863200,5997.40
2011-02-03,6000.10,6000.30,5951.80,5983.30,1036255400,5983.30
2011-02-02,5957.80,6020.50,5957.80,6000.10,878318200,6000.10
2011-02-01,5862.90,5963.70,5862.90,5957.80,966826600,5957.80
2011-01-31,5881.40,5881.70,5815.40,5862.90,931414800,5862.90
2011-01-28,5965.10,5965.80,5877.90,5881.40,968312000,5881.40
2011-01-27,5969.20,5997.30,5950.70,5965.10,820596400,5965.10
2011-01-26,5917.70,6003.30,5917.70,5969.20,880021200,5969.20
2011-01-25,5943.90,5964.70,5904.30,5917.70,1034224400,5917.70
2011-01-24,5896.30,5960.50,5887.60,5943.90,920210800,5943.90
2011-01-21,5867.90,5939.30,5867.90,5896.30,1161650500,5896.30
2011-01-20,5976.70,5977.50,5867.30,5867.90,999116400,5867.90
2011-01-19,6056.40,6077.10,5974.80,5976.70,882393000,5976.70
2011-01-18,5985.70,6065.70,5985.50,6056.40,871181000,6056.40
2011-01-17,6002.10,6013.40,5975.60,5985.70,599575200,5985.70
2011-01-14,6023.90,6031.70,5948.50,6002.10,852945600,6002.10
2011-01-13,6050.70,6055.50,6005.50,6023.90,922876000,6023.90
2011-01-12,6014.00,6050.70,6013.90,6050.70,1026864100,6050.70
2011-01-11,5956.30,6035.90,5956.30,6014.00,862039200,6014.00
2011-01-10,5984.30,5984.30,5939.90,5956.30,662791000,5956.30
2011-01-07,6019.50,6023.70,5973.40,5984.30,780985000,5984.30
2011-01-06,6043.90,6090.50,6004.60,6019.50,843815800,6019.50
2011-01-05,6013.90,6043.90,5964.40,6043.90,887010400,6043.90
2011-01-04,5899.90,6049.50,5899.90,6013.90,950390600,6013.90
