Date,Open,High,Low,Close,Volume,Adj Close
2010-06-29,298.50,307.40,298.00,302.90,76436700,265.87
2010-06-28,308.00,317.80,303.00,308.25,66787500,270.57
2010-06-25,324.00,324.80,296.00,304.60,148020700,267.36
2010-06-24,336.20,338.50,324.10,325.25,60456300,285.49
2010-06-23,336.00,340.80,332.30,333.50,49805200,292.73
2010-06-22,340.25,344.65,328.40,334.20,84677200,293.34
2010-06-21,357.05,357.45,338.20,349.50,74837400,306.77
2010-06-18,362.00,379.50,354.40,357.45,159122600,313.75
2010-06-17,360.00,369.80,352.00,359.70,156023100,315.73
2010-06-16,340.00,349.60,333.50,337.00,158440400,295.80
2010-06-15,352.00,362.60,336.75,342.00,157637800,300.19
2010-06-14,388.00,395.00,351.00,355.45,165138300,312.00
2010-06-11,374.00,398.00,367.50,391.90,198519700,343.99
2010-06-10,348.00,380.50,345.15,365.50,318358000,320.82
2010-06-09,402.35,404.50,380.50,391.55,146895700,343.68
2010-06-08,430.00,432.00,396.80,408.90,140900300,358.91
2010-06-07,430.00,448.00,427.55,430.30,87928500,377.69
2010-06-04,450.00,452.75,432.50,433.35,98458900,380.37
2010-06-03,440.00,450.05,431.10,432.25,113817400,379.41
2010-06-02,418.00,431.90,415.10,429.75,123311900,377.21
2010-06-01,440.00,446.35,411.50,430.00,227283300,377.43
2010-05-31,494.80,494.80,494.80,494.80,000,434.31
2010-05-28,517.00,517.00,494.80,494.80,71927600,434.31
2010-05-27,500.00,524.30,498.50,520.80,101160300,457.13
2010-05-26,490.00,500.00,477.65,492.00,84258000,431.85
2010-05-25,475.30,489.35,469.75,485.20,79991100,425.88
2010-05-24,505.00,505.30,486.55,493.00,66166100,432.73
2010-05-21,520.00,522.50,505.20,506.70,94303900,444.75
2010-05-20,528.20,540.00,514.00,528.80,81939100,464.15
2010-05-19,527.70,536.50,522.90,523.50,58246400,459.50
2010-05-18,536.00,540.00,528.60,534.00,41515200,468.72
2010-05-17,537.00,548.00,527.50,529.90,55205000,465.12
2010-05-14,545.20,549.10,530.00,530.20,55687800,465.38
2010-05-13,547.90,549.00,541.20,547.60,29049900,480.65
2010-05-12,552.00,552.00,536.10,541.60,52986200,475.39
2010-05-11,543.50,548.30,536.30,545.50,55833600,478.81
2010-05-10,546.00,556.50,540.70,549.20,90241200,482.06
2010-05-07,552.80,570.00,546.00,553.90,80382700,486.18
2010-05-06,558.00,574.90,557.00,567.00,80320700,497.68
2010-05-05,561.30,574.80,552.50,565.00,139601300,495.93
2010-05-04,631.30,631.30,631.30,631.30,158689400,554.12
2010-05-03,575.50,575.50,575.50,575.50,000,505.14
2010-04-30,574.90,581.00,559.60,575.50,164484600,505.14
2010-04-29,621.00,621.00,578.00,584.20,133392000,512.78
2010-04-28,613.50,630.20,612.20,625.00,53324000,548.59
2010-04-27,637.90,639.60,610.00,610.00,69843400,535.43
2010-04-26,646.00,650.20,626.70,626.80,42117800,550.17
2010-04-23,643.00,643.00,635.70,639.70,23361800,561.50
2010-04-22,648.00,649.50,635.60,636.40,27405400,558.60
2010-04-21,656.00,658.20,647.20,648.20,23183300,568.96
2010-04-20,645.00,655.60,644.00,655.40,28449800,575.28
2010-04-19,638.00,644.40,637.00,642.50,22460400,563.95
2010-04-16,650.90,654.30,640.20,641.80,42403700,563.34
2010-04-15,647.00,653.40,642.20,653.00,29181300,573.17
2010-04-14,640.80,647.90,640.80,643.10,23784100,564.48
2010-04-13,638.10,642.70,636.20,640.70,18213100,562.37
2010-04-12,641.90,643.40,636.10,641.10,15417900,562.72
2010-04-09,641.00,644.90,638.30,641.10,24460700,562.72
2010-04-08,637.10,640.20,635.00,637.10,16748600,559.21
2010-04-07,643.90,645.40,639.60,642.30,31705900,563.78
2010-04-06,633.90,646.30,632.10,646.30,31943300,567.29
2010-04-05,631.30,631.30,631.30,631.30,000,554.12
2010-04-02,631.30,631.30,631.30,631.30,000,554.12
2010-04-01,625.10,631.30,623.40,631.30,26355200,554.12
2010-03-31,625.10,625.90,619.20,623.40,42113900,547.19
2010-03-30,628.80,632.50,623.10,624.00,28399800,547.71
2010-03-29,630.50,633.80,623.80,628.20,26441900,551.40
2010-03-26,632.80,634.70,629.70,631.60,24089400,554.39
2010-03-25,637.20,639.40,633.20,635.00,28204700,557.37
2010-03-24,637.60,639.10,630.40,637.20,26382600,559.30
2010-03-23,631.70,637.30,629.30,634.60,22903300,557.02
2010-03-22,634.50,634.50,624.50,629.80,25596900,552.81
2010-03-19,633.50,640.10,631.70,635.10,69847200,557.46
2010-03-18,628.50,637.80,626.50,633.00,30068500,555.61
2010-03-17,622.90,632.30,621.60,630.70,26783600,553.60
2010-03-16,622.80,624.70,620.00,622.40,21826500,546.31
2010-03-15,620.80,624.50,618.70,619.30,19405900,543.59
2010-03-12,626.00,626.00,618.30,619.90,26265600,544.12
2010-03-11,623.50,624.00,618.40,623.70,20796900,547.45
2010-03-10,618.70,624.90,616.90,624.90,25881600,548.50
2010-03-09,618.00,620.00,614.00,619.60,35711500,543.85
2010-03-08,613.90,618.00,610.40,616.20,23426900,540.87
2010-03-05,575.50,575.50,575.50,575.50,26358500,505.14
2010-03-04,598.50,609.60,598.30,606.70,61804300,532.53
2010-03-03,598.00,607.20,594.80,604.10,64539500,530.25
2010-03-02,598.00,601.50,591.00,600.20,38195600,526.82
2010-03-01,590.00,596.00,582.80,596.00,40624200,523.14
2010-02-26,575.10,580.00,570.20,578.70,41591500,507.95
2010-02-25,573.80,580.10,566.30,567.40,31129400,498.03
2010-02-24,574.00,578.80,572.40,576.30,26434900,505.85
2010-02-23,584.00,584.00,570.30,572.90,31804600,502.86
2010-02-22,584.80,585.40,579.80,581.20,22636800,510.15
2010-02-19,572.90,582.00,572.90,581.30,60138800,510.23
2010-02-18,573.60,578.60,571.90,577.10,21473000,506.55
2010-02-17,584.70,584.70,572.00,572.60,34618100,502.60
2010-02-16,579.30,589.50,575.80,588.20,39597700,508.67
2010-02-15,578.00,581.00,573.70,575.30,16381400,497.52
2010-02-12,578.80,580.60,572.80,573.70,34004600,496.13
2010-02-11,572.00,579.60,569.40,574.60,40893900,496.91
2010-02-10,567.80,573.70,565.50,569.70,35633500,492.67
2010-02-09,560.50,565.50,559.40,563.60,30359800,487.40
2010-02-08,563.90,565.70,555.00,563.00,34640100,486.88
2010-02-05,562.00,565.80,555.10,560.00,50686200,484.29
2010-02-04,631.30,631.30,631.30,631.30,51729000,545.95
2010-02-03,576.90,580.90,572.00,574.30,55692300,496.65
2010-02-02,579.90,579.90,563.60,572.00,117504400,494.66
2010-02-01,585.00,595.00,581.30,594.60,32470400,514.21
2010-01-29,593.20,593.80,585.10,586.90,37352300,507.55
2010-01-28,598.80,599.00,587.00,587.00,52799000,507.63
2010-01-27,596.60,598.80,590.70,594.10,35433300,513.77
2010-01-26,597.00,602.70,594.40,602.00,24091400,520.61
2010-01-25,600.50,607.70,596.90,599.00,34852300,518.01
2010-01-22,608.50,613.50,602.10,605.60,40308600,523.72
2010-01-21,622.70,626.10,609.90,610.30,29138500,527.78
2010-01-20,627.10,631.50,618.40,619.50,30682100,535.74
2010-01-19,629.00,631.80,623.10,629.50,25909700,544.39
2010-01-18,628.90,632.80,625.00,629.00,17346700,543.96
2010-01-15,629.00,631.30,623.60,629.00,69339700,543.96
2010-01-14,632.00,632.70,621.00,628.40,28992900,543.44
2010-01-13,629.00,631.50,623.10,626.60,41391100,541.88
2010-01-12,635.10,639.00,624.10,633.80,36551500,548.11
2010-01-11,627.30,638.30,624.90,635.50,30868800,549.58
2010-01-08,622.10,624.50,615.90,621.70,22458200,537.64
2010-01-07,617.30,626.20,617.10,623.30,30630100,539.03
2010-01-06,619.00,623.00,614.50,619.40,22054700,535.65
2010-01-05,614.80,621.20,609.70,620.10,28352600,536.26
2010-01-04,602.00,613.60,601.80,613.60,17956900,530.64
2010-01-01,600.00,600.00,600.00,600.00,000,518.88
