Date,Open,High,Low,Close,Volume,Adj Close
2005-10-21,602.00,611.00,599.00,606.50,69463600,429.23
2005-10-20,615.00,624.00,607.00,609.50,79373700,431.35
2005-10-19,608.00,621.60,607.50,608.00,77686300,430.29
2005-10-18,633.00,633.67,619.50,620.00,49932400,438.79
2005-10-17,623.50,635.50,622.50,629.50,68613700,445.51
2005-10-14,620.50,625.50,611.90,613.50,000,434.19
2005-10-13,635.00,636.00,617.00,622.00,92029400,440.20
2005-10-12,640.00,641.18,630.53,634.00,78829800,448.69
2005-10-11,630.50,640.00,630.50,637.50,48672800,451.17
2005-10-10,625.50,638.59,624.91,631.00,61551100,446.57
2005-10-07,615.50,633.65,622.00,622.00,93080700,440.20
2005-10-06,624.00,636.35,616.50,620.50,142237000,439.14
2005-10-05,648.00,649.50,634.50,634.50,105560700,449.05
2005-10-04,663.50,669.33,654.00,655.50,128631400,463.91
2005-10-03,673.50,679.00,665.30,673.50,000,476.65
2005-09-30,685.00,687.88,672.50,673.50,63967500,476.65
2005-09-29,683.00,686.29,671.50,683.50,50794500,483.73
2005-09-28,674.50,680.50,672.50,679.00,73241300,480.54
2005-09-27,671.00,675.51,667.00,669.50,80100300,473.82
2005-09-26,655.50,663.16,654.50,663.00,56815400,469.22
2005-09-23,664.00,668.00,655.50,662.00,49471800,468.51
2005-09-22,664.00,669.00,653.85,668.00,61537200,472.76
2005-09-21,658.50,669.50,658.50,663.00,77685300,469.22
2005-09-20,666.50,676.68,659.46,661.00,167106400,467.80
2005-09-19,651.00,665.50,648.00,665.00,51021600,470.63
2005-09-16,645.00,661.12,643.79,653.50,147996800,462.49
2005-09-15,637.00,652.25,631.00,646.50,93663500,457.54
2005-09-14,630.00,633.50,628.50,632.00,35716500,447.28
2005-09-13,638.00,644.30,626.24,632.50,65806300,447.63
2005-09-12,641.00,646.97,638.22,639.00,55621500,452.23
2005-09-09,628.00,638.50,628.00,638.50,48099700,451.88
2005-09-08,630.50,635.50,626.50,628.00,46526500,444.45
2005-09-07,634.00,637.00,630.00,634.50,48559100,449.05
2005-09-06,628.50,636.00,627.06,633.50,41886200,448.34
2005-09-05,632.50,634.50,626.50,629.50,31466900,445.51
2005-09-02,638.00,642.22,632.00,634.50,57231300,449.05
2005-09-01,634.00,642.00,632.00,637.50,69192400,451.17
2005-08-31,625.00,636.67,632.00,632.00,93858900,447.28
2005-08-30,615.00,623.50,610.00,622.00,58608300,440.20
2005-08-29,610.00,610.00,610.00,610.00,000,431.71
2005-08-26,620.50,625.00,610.00,610.00,42126300,431.71
2005-08-25,624.50,630.14,618.00,618.00,50125100,437.37
2005-08-24,623.00,630.57,619.79,623.50,43929100,441.26
2005-08-23,627.00,630.83,623.00,623.00,50066200,440.91
2005-08-22,634.00,636.70,628.00,629.50,38652400,445.51
2005-08-19,627.00,634.50,624.00,633.00,39858300,447.99
2005-08-18,627.50,636.00,492.33,624.00,51376300,441.62
2005-08-17,635.00,649.30,636.50,636.50,76679600,450.46
2005-08-16,645.50,645.50,637.50,638.00,40398400,451.52
2005-08-15,647.50,655.00,643.00,646.00,33740900,457.19
2005-08-12,653.00,654.80,647.16,647.50,40784600,458.25
2005-08-11,656.50,656.50,588.87,654.50,000,463.20
2005-08-10,654.00,662.00,550.00,653.50,52378200,462.49
2005-08-09,649.50,664.00,622.30,659.00,71434300,462.76
2005-08-08,641.50,649.50,626.50,649.50,46638600,456.09
2005-08-05,638.50,644.00,636.96,637.50,38615200,447.67
2005-08-04,641.00,643.00,637.00,642.00,58706500,450.83
2005-08-03,640.00,645.00,633.71,643.00,47265900,451.53
2005-08-02,628.00,635.00,625.00,634.00,63339900,445.21
2005-08-01,627.00,632.50,625.00,625.00,55770900,438.89
2005-07-29,633.50,638.00,629.50,629.50,62374400,442.05
2005-07-28,634.00,637.00,624.88,630.50,104951000,442.75
2005-07-27,628.00,633.00,626.50,630.00,77134500,442.40
2005-07-26,643.00,643.00,629.50,629.50,81683800,442.05
2005-07-25,633.00,645.71,620.18,642.50,71849600,451.18
2005-07-22,616.50,630.50,615.50,626.00,55553300,439.59
2005-07-21,628.50,628.76,612.50,618.50,86587500,434.32
2005-07-20,630.50,636.50,619.80,625.00,120445100,438.89
2005-07-19,625.50,638.14,427.25,629.00,71553600,441.70
2005-07-18,620.00,625.50,618.16,623.00,76937200,437.48
2005-07-15,618.50,622.55,613.00,618.50,123936000,434.32
2005-07-14,624.50,637.36,621.50,625.50,61118600,439.24
2005-07-13,621.00,628.00,616.92,621.50,72418300,436.43
2005-07-12,627.00,624.75,619.50,619.50,140269800,435.03
2005-07-11,637.00,641.00,535.50,634.00,89691900,445.21
2005-07-08,628.00,642.00,615.45,641.50,83477800,450.47
2005-07-07,626.00,633.97,600.00,621.50,120310700,436.43
2005-07-06,627.00,630.00,586.81,630.00,108740700,442.40
2005-07-05,614.50,623.15,612.58,622.50,87580500,437.13
2005-07-04,595.50,618.76,591.07,617.00,76108400,433.27
2005-07-01,581.00,594.00,580.16,594.00,47603700,417.12
2005-06-30,586.00,587.50,581.00,581.00,70127100,407.99
2005-06-29,591.50,592.60,580.50,587.00,47062100,412.20
2005-06-28,587.00,595.00,581.92,595.00,77229300,417.82
2005-06-27,581.00,586.50,580.00,584.00,56125000,410.10
2005-06-24,585.00,590.81,583.50,585.00,44875200,410.80
2005-06-23,582.00,589.00,580.25,587.50,51924600,412.55
2005-06-22,582.00,588.47,581.00,584.50,39840800,410.45
2005-06-21,591.50,593.00,581.86,586.50,41507200,411.85
2005-06-20,587.50,594.50,572.18,590.50,51078600,414.66
2005-06-17,577.50,600.00,520.00,586.50,111018300,411.85
2005-06-16,574.00,578.50,571.06,577.50,45303900,405.53
2005-06-15,578.00,579.10,572.00,574.00,50436700,403.07
2005-06-14,577.00,582.17,547.00,577.00,52906800,405.18
2005-06-13,571.00,580.89,570.50,578.00,44542200,405.88
2005-06-10,568.00,576.00,567.65,573.00,71075100,402.37
2005-06-09,558.50,564.50,555.00,563.50,42348800,395.70
2005-06-08,559.00,563.10,558.50,562.00,36150000,394.65
2005-06-07,558.00,563.00,556.00,562.50,40272500,395.00
2005-06-06,562.50,566.50,558.00,558.00,52945900,391.84
2005-06-03,562.00,564.00,558.50,561.00,37379900,393.95
2005-06-02,561.50,567.50,555.00,563.00,57832800,395.35
2005-06-01,553.50,562.00,551.00,562.00,54466900,394.65
2005-05-31,560.00,561.50,551.00,551.00,53975900,386.92
2005-05-30,557.00,557.00,557.00,557.00,000,391.14
2005-05-27,558.50,560.50,552.00,557.00,35824000,391.14
2005-05-26,554.50,562.50,552.00,560.50,49090000,393.59
2005-05-25,547.00,553.00,545.50,552.00,49619300,387.63
2005-05-24,544.50,548.05,543.91,547.00,43707300,384.11
2005-05-23,546.50,546.50,541.50,544.00,32742400,382.01
2005-05-20,546.50,548.33,543.00,543.00,46725400,381.31
2005-05-19,541.00,547.67,539.50,544.50,66065700,382.36
2005-05-18,536.50,547.00,536.50,542.00,74080800,380.60
2005-05-17,530.00,535.07,528.50,533.50,48497700,374.63
2005-05-16,528.50,533.00,527.00,528.00,47744200,370.77
2005-05-13,530.00,533.00,526.00,533.00,70293700,374.28
2005-05-12,537.50,541.00,533.50,535.00,49152100,375.69
2005-05-11,542.50,545.00,535.50,537.00,50933800,377.09
2005-05-10,548.50,549.12,538.49,546.50,50594600,380.64
2005-05-09,548.50,548.50,543.00,545.50,38495900,379.94
2005-05-06,547.00,550.00,477.56,548.50,36429400,382.03
2005-05-05,541.50,547.50,540.00,545.00,34763400,379.59
2005-05-04,536.00,549.50,539.00,539.00,53072400,375.42
2005-05-03,539.00,544.50,536.50,538.50,73369700,375.07
2005-05-02,534.00,534.00,534.00,534.00,000,371.93
2005-04-29,532.00,539.10,530.00,534.00,50892600,371.93
2005-04-28,531.50,539.00,529.36,532.50,86634900,370.89
2005-04-27,539.50,542.70,532.00,532.00,72359000,370.54
2005-04-26,548.00,543.00,543.00,543.00,80863100,378.20
2005-04-25,532.50,542.00,528.82,539.00,38841800,375.42
2005-04-22,530.00,534.00,527.50,532.00,41688200,370.54
2005-04-21,523.00,529.36,524.50,524.50,52551900,365.32
2005-04-20,531.50,535.57,523.98,527.50,55183700,367.41
2005-04-19,524.00,532.00,471.00,528.50,75691900,368.10
2005-04-18,522.50,544.30,516.00,523.00,87012800,364.27
2005-04-15,536.50,539.50,530.00,530.00,66914400,369.15
2005-04-14,541.00,545.00,537.46,540.00,153266200,376.11
2005-04-13,554.00,559.16,546.00,547.00,155464600,380.99
2005-04-12,560.00,562.50,555.50,555.50,113958300,386.91
2005-04-11,560.00,568.36,557.50,560.00,112376300,390.04
2005-04-08,567.50,570.00,562.50,564.50,55108300,393.18
2005-04-07,563.00,570.00,560.00,570.00,63814300,397.01
2005-04-06,561.00,563.55,556.50,560.00,108400200,390.04
2005-04-05,558.50,564.00,555.00,563.00,73281600,392.13
2005-04-04,559.50,563.11,550.07,559.50,43011800,389.69
2005-04-01,550.00,612.70,548.50,552.00,119854700,384.47
2005-03-31,553.50,553.50,546.50,548.50,51891200,382.03
2005-03-30,549.00,554.50,547.00,547.00,95485800,380.99
2005-03-29,546.50,556.00,545.13,556.00,000,387.26
2005-03-28,551.00,551.00,551.00,551.00,000,383.77
2005-03-25,551.00,551.00,551.00,551.00,000,383.77
2005-03-24,550.00,553.10,546.79,551.00,69896600,383.77
2005-03-23,559.00,563.50,554.50,555.50,89634900,386.91
2005-03-22,567.00,570.00,560.00,566.50,90517800,394.57
2005-03-21,567.00,570.00,565.50,567.00,52081300,394.92
2005-03-18,561.50,568.50,561.00,565.00,56071300,393.52
2005-03-17,560.00,565.50,558.00,558.50,49175800,389.00
2005-03-16,560.00,562.50,556.00,560.50,53081300,390.39
2005-03-15,563.00,569.28,561.50,567.00,34599800,394.92
2005-03-14,559.50,565.00,556.75,561.50,47663300,391.09
2005-03-11,556.00,564.00,435.37,560.00,51896200,390.04
2005-03-10,557.50,569.50,313.92,557.00,86100000,387.95
2005-03-09,573.00,574.50,568.25,569.50,54854400,396.66
2005-03-08,571.50,571.50,567.00,570.00,53916100,397.01
2005-03-07,576.50,579.60,568.25,570.00,43272900,397.01
2005-03-04,573.00,576.00,567.50,576.00,61333800,401.19
2005-03-03,564.00,573.50,407.25,569.00,76782100,396.31
2005-03-02,557.50,571.86,554.00,562.00,113902500,391.43
2005-03-01,563.00,570.50,556.00,559.00,57161000,389.35
2005-02-28,567.00,576.44,562.00,562.00,77160400,391.43
2005-02-25,559.00,573.74,555.50,568.00,81673500,395.61
2005-02-24,557.00,562.00,555.00,555.50,112249900,386.91
2005-02-23,555.50,558.74,550.50,556.50,000,387.60
2005-02-22,556.00,560.50,551.00,560.50,56225000,390.39
2005-02-21,555.50,565.25,553.50,558.50,39021900,389.00
2005-02-18,554.50,558.00,551.50,555.00,73039900,386.56
2005-02-17,559.00,566.50,551.50,557.50,63420100,388.30
2005-02-16,547.50,558.00,500.00,555.00,67631000,386.56
2005-02-15,551.00,552.00,547.00,551.00,55211900,380.62
2005-02-14,554.50,556.00,550.50,550.50,54313900,380.28
2005-02-11,554.00,558.95,547.90,555.00,130878900,383.39
2005-02-10,548.00,556.00,546.00,555.00,60715500,383.39
2005-02-09,545.00,552.24,542.36,549.00,139815700,379.24
2005-02-08,547.00,550.50,541.00,547.00,163717300,377.86
2005-02-07,540.50,546.00,544.00,544.00,60610900,375.79
2005-02-04,534.50,540.00,532.00,538.00,47661300,371.64
2005-02-03,537.50,562.50,531.00,534.00,132688800,368.88
2005-02-02,537.50,539.58,530.00,537.50,50120800,371.30
2005-02-01,527.00,537.00,525.40,537.00,70769400,370.95
2005-01-31,526.00,530.50,521.50,523.00,49629800,361.28
2005-01-28,534.50,534.50,512.48,525.00,109319600,362.66
2005-01-27,531.00,535.50,527.50,533.00,71774400,368.19
2005-01-26,525.00,532.50,522.50,532.50,138215500,367.85
2005-01-25,517.00,523.50,516.85,523.00,53661400,361.28
2005-01-24,511.50,521.75,519.00,519.00,57006600,358.52
2005-01-21,514.00,525.00,508.85,512.00,101650500,353.68
2005-01-20,514.50,515.00,509.50,512.50,49726200,354.03
2005-01-19,518.50,523.00,515.47,517.50,73830100,357.48
2005-01-18,517.50,520.06,514.50,518.00,56008200,357.83
2005-01-17,518.00,519.00,513.00,516.00,31706500,356.45
2005-01-14,513.00,521.04,506.75,516.50,65965800,356.79
2005-01-13,509.00,513.50,505.50,513.50,57181000,354.72
2005-01-12,506.50,511.00,503.00,506.50,67412500,349.88
2005-01-11,509.00,510.00,505.49,508.00,46605300,350.92
2005-01-10,509.00,511.50,354.50,510.00,32406500,352.30
2005-01-07,510.00,516.13,507.00,509.00,52846500,351.61
2005-01-06,502.50,509.50,499.74,509.00,43556500,351.61
2005-01-05,502.00,508.00,502.00,504.00,64891000,348.16
2005-01-04,501.00,507.51,505.00,505.00,91059500,348.85
2005-01-03,508.00,508.00,508.00,508.00,000,350.92
