Date,Open,High,Low,Close,Volume,Adj Close
2008-07-22,524.00,540.50,519.46,527.50,59510600,413.10
2008-07-21,517.00,531.75,512.75,521.50,51253200,408.41
2008-07-18,513.00,523.50,509.25,521.00,66808400,408.01
2008-07-17,510.00,522.50,503.25,519.75,76919100,407.04
2008-07-16,524.25,529.00,507.00,509.50,99294100,399.01
2008-07-15,535.00,541.00,522.00,524.25,59161700,410.56
2008-07-14,541.50,546.75,533.91,539.00,42052200,422.11
2008-07-11,548.00,554.75,538.25,538.75,55516600,421.91
2008-07-10,544.75,552.25,538.75,540.25,49569900,423.09
2008-07-09,555.25,558.75,545.00,552.00,48253100,432.29
2008-07-08,560.00,562.75,549.25,552.50,56238400,432.68
2008-07-07,559.75,573.50,555.00,572.00,46572000,447.95
2008-07-04,555.50,563.60,551.00,551.50,31693200,431.90
2008-07-03,553.75,562.50,550.00,557.00,000,436.21
2008-07-02,568.00,571.00,558.50,558.50,68435000,437.38
2008-07-01,579.00,583.00,569.50,569.50,69973700,446.00
2008-06-30,567.50,586.50,566.50,583.25,58836100,456.76
2008-06-27,570.25,583.75,562.00,565.25,64590200,442.67
2008-06-26,577.50,582.50,570.00,570.00,57450700,446.39
2008-06-25,576.00,585.50,572.00,573.75,49289400,449.32
2008-06-24,575.00,581.75,568.00,571.25,45627300,447.37
2008-06-23,567.00,576.75,565.00,574.75,46574000,450.11
2008-06-20,570.75,600.00,563.25,564.50,65740700,442.08
2008-06-19,581.00,591.25,570.25,570.25,61431300,446.58
2008-06-18,587.75,589.75,559.50,579.75,47429200,454.02
2008-06-17,583.00,598.00,583.00,592.25,39327800,463.81
2008-06-16,581.50,590.25,579.50,587.25,51158800,459.90
2008-06-13,595.00,595.50,581.25,585.25,52158000,458.33
2008-06-12,596.50,602.50,590.00,594.25,61213900,465.38
2008-06-11,587.00,603.50,584.50,591.75,77182600,463.42
2008-06-10,593.25,597.75,583.00,583.00,62025300,456.57
2008-06-09,582.75,599.50,581.75,594.75,61951600,465.77
2008-06-06,590.25,598.00,578.75,580.75,74168300,454.81
2008-06-05,578.50,589.00,575.50,583.00,57438400,456.57
2008-06-04,597.00,598.87,580.25,581.00,99748000,455.00
2008-06-03,603.00,606.50,598.00,604.50,40065000,473.41
2008-06-02,607.50,607.75,596.50,604.25,45686400,473.21
2008-05-30,606.75,613.50,598.25,608.00,69477300,476.15
2008-05-29,611.00,619.50,608.75,612.50,56139700,479.67
2008-05-28,616.50,619.25,601.75,605.50,91450800,474.19
2008-05-27,634.00,638.00,616.50,616.50,56023600,482.80
2008-05-26,630.00,630.00,630.00,630.00,000,493.38
2008-05-23,643.25,649.25,630.00,630.00,49993900,493.38
2008-05-22,647.75,657.25,644.00,646.50,72030300,506.30
2008-05-21,634.25,653.75,634.25,649.75,80169700,508.84
2008-05-20,640.50,645.50,628.00,628.00,52028200,491.81
2008-05-19,635.25,644.50,634.50,643.00,38425900,503.56
2008-05-16,628.00,640.00,626.00,635.00,56944600,497.29
2008-05-15,623.50,628.00,617.50,625.50,42852600,489.85
2008-05-14,615.00,624.50,613.60,621.50,46857800,486.72
2008-05-13,622.00,624.00,607.50,618.50,49598900,479.02
2008-05-12,615.00,623.50,614.50,619.50,28944800,479.80
2008-05-09,619.00,621.00,611.50,613.00,44556300,474.76
2008-05-08,616.00,619.00,614.00,617.50,32922600,478.25
2008-05-07,615.50,623.50,610.50,618.00,40614000,478.63
2008-05-06,612.00,618.00,604.00,610.00,38439000,472.44
2008-05-05,611.50,611.50,611.50,611.50,000,473.60
2008-05-02,608.50,613.00,603.50,611.50,39632800,473.60
2008-05-01,610.00,617.44,604.50,605.00,32780500,468.57
2008-04-30,617.00,622.00,608.00,611.00,64830800,473.21
2008-04-29,596.00,614.00,591.02,613.00,107636700,474.76
2008-04-28,582.50,589.00,575.50,578.50,26008600,448.04
2008-04-25,577.50,582.00,548.72,580.00,37409600,449.20
2008-04-24,583.00,589.00,567.50,575.00,59617900,445.33
2008-04-23,578.50,585.00,574.00,583.50,40779300,451.91
2008-04-22,573.50,584.00,572.50,576.00,37995300,446.11
2008-04-21,568.00,581.90,568.00,573.50,41344400,444.17
2008-04-18,564.50,575.65,564.00,568.00,54559300,439.91
2008-04-17,565.00,566.00,555.00,562.00,33875800,435.26
2008-04-16,554.50,565.50,550.50,564.00,42287900,436.81
2008-04-15,560.00,560.00,549.00,552.50,54468000,427.90
2008-04-14,544.50,553.50,542.19,549.00,34991100,425.19
2008-04-11,555.50,561.00,544.00,547.00,57916800,423.65
2008-04-10,548.00,554.50,543.00,550.00,52324500,425.97
2008-04-09,538.50,549.50,533.50,545.50,52567000,422.48
2008-04-08,530.00,541.50,531.50,537.00,29635000,415.90
2008-04-07,530.00,536.50,525.50,535.50,32064400,414.74
2008-04-04,524.50,528.00,520.50,528.00,29896700,408.93
2008-04-03,525.00,528.50,521.50,522.50,46945700,404.67
2008-04-02,514.50,521.00,505.50,520.50,44306200,403.12
2008-04-01,507.00,515.00,501.34,512.00,50596300,396.54
2008-03-31,498.75,513.50,495.00,512.00,53141400,396.54
2008-03-28,507.00,513.00,500.50,503.00,54930700,389.57
2008-03-27,513.50,522.50,507.50,512.00,60044800,396.54
2008-03-26,513.00,518.50,503.50,515.50,54625300,399.25
2008-03-25,510.00,517.00,506.50,515.00,60465400,398.86
2008-03-24,496.00,496.00,496.00,496.00,000,384.15
2008-03-21,496.00,496.00,496.00,496.00,000,384.15
2008-03-20,507.00,512.00,495.00,496.00,127801400,384.15
2008-03-19,523.50,526.00,510.50,511.50,67934400,396.15
2008-03-18,516.00,524.64,515.50,519.00,52366600,401.96
2008-03-17,522.00,529.00,510.00,510.00,81809800,394.99
2008-03-14,535.50,545.95,526.50,529.50,53140200,410.09
2008-03-13,546.04,546.95,531.00,534.00,61257400,413.58
2008-03-12,543.50,549.21,545.50,545.50,51065800,422.48
2008-03-11,536.00,550.50,534.50,538.50,70391400,417.06
2008-03-10,529.50,541.50,526.00,534.00,64338500,413.58
2008-03-07,529.00,535.00,526.00,528.50,42935300,409.32
2008-03-06,550.50,551.00,533.50,534.50,44361200,413.96
2008-03-05,538.00,548.50,534.00,547.00,38841900,423.65
2008-03-04,539.50,542.50,528.50,536.00,51617100,415.13
2008-03-03,543.50,546.00,533.00,540.50,46832300,418.61
2008-02-29,549.50,557.00,542.50,546.00,69672100,422.87
2008-02-28,559.00,564.00,546.00,548.00,52691600,424.42
2008-02-27,570.00,573.00,554.50,561.50,54865100,434.88
2008-02-26,564.50,569.00,556.50,566.50,37703800,438.75
2008-02-25,555.50,564.50,554.00,562.50,38632600,435.65
2008-02-22,547.00,557.50,543.00,548.00,44262700,424.42
2008-02-21,561.00,561.50,549.50,551.00,45791800,426.74
2008-02-20,564.00,570.00,556.50,557.50,35824900,431.78
2008-02-19,566.00,576.50,562.00,572.00,33779100,437.73
2008-02-18,557.50,568.50,556.00,568.50,25222400,435.05
2008-02-15,564.50,574.00,550.50,553.50,46713200,423.58
2008-02-14,563.50,570.34,561.00,564.00,33049500,431.61
2008-02-13,558.00,563.29,551.50,561.00,41359700,429.32
2008-02-12,554.00,563.00,548.00,563.00,55573400,430.85
2008-02-11,545.50,555.00,544.00,547.50,51162800,418.98
2008-02-08,541.00,549.00,536.00,547.00,41781000,418.60
2008-02-07,542.00,552.50,535.00,536.00,60420500,410.18
2008-02-06,543.00,552.00,540.50,544.50,65432200,416.69
2008-02-05,542.50,561.00,539.00,543.00,99754300,415.54
2008-02-04,542.00,546.50,538.23,542.00,40816600,414.78
2008-02-01,533.50,543.50,529.50,542.00,83164200,414.78
2008-01-31,523.00,537.00,516.50,532.00,80782000,407.12
2008-01-30,531.00,534.50,521.50,524.50,34058700,401.38
2008-01-29,535.00,538.00,525.00,532.50,45093400,407.51
2008-01-28,535.00,537.50,517.50,531.00,46808500,406.36
2008-01-25,543.00,548.00,531.27,538.00,59322300,411.71
2008-01-24,517.00,538.50,502.36,531.00,103423100,406.36
2008-01-23,534.00,534.00,498.00,503.50,105018600,385.31
2008-01-22,506.00,529.00,498.50,526.50,133362200,402.91
2008-01-21,547.50,549.50,518.50,519.00,94802600,397.17
2008-01-18,552.00,564.00,548.50,554.00,70088100,423.96
2008-01-17,563.00,582.74,551.50,553.50,81873700,423.58
2008-01-16,574.00,576.00,561.50,564.00,76745600,431.61
2008-01-15,590.00,591.00,573.00,573.00,49765500,438.50
2008-01-14,600.00,606.50,596.50,597.00,31960300,456.86
2008-01-11,605.00,610.50,597.50,600.50,49865400,459.54
2008-01-10,610.50,613.50,598.00,605.00,54072000,462.99
2008-01-09,622.00,624.50,601.50,610.50,131611800,467.20
2008-01-08,634.50,646.00,633.00,633.50,49087100,484.80
2008-01-07,628.50,641.50,625.44,637.00,55945900,487.48
2008-01-04,634.50,648.00,624.00,627.50,61610300,480.21
2008-01-03,620.50,638.50,617.00,635.50,54245000,486.33
2008-01-02,611.50,623.50,611.50,616.50,27785700,471.79
2008-01-01,615.00,615.00,615.00,615.00,000,470.64
