Date,Open,High,Low,Close,Volume,Adj Close
2009-09-22,560.00,568.50,558.00,561.10,21734000,478.28
2009-09-21,560.00,560.10,552.70,557.00,18874700,474.78
2009-09-18,554.75,559.15,552.00,555.00,56406700,473.08
2009-09-17,550.60,556.75,549.00,556.30,33111400,474.19
2009-09-16,547.50,548.85,540.15,547.35,37238600,466.56
2009-09-15,541.65,547.50,536.90,543.50,29292600,463.28
2009-09-14,538.75,544.17,533.10,543.00,24759100,462.85
2009-09-11,551.15,552.60,543.45,543.45,32019700,463.23
2009-09-10,559.30,559.75,542.75,547.40,26803400,466.60
2009-09-09,545.30,554.05,540.82,554.05,33797100,472.27
2009-09-08,540.00,544.41,538.40,543.00,35235900,462.85
2009-09-07,539.85,541.23,533.30,540.00,20128500,460.29
2009-09-04,541.00,541.00,531.75,536.90,28243700,457.65
2009-09-03,544.00,547.02,531.05,536.45,39512400,457.27
2009-09-02,519.60,541.82,253.29,541.65,79651000,461.70
2009-09-01,527.70,534.24,519.50,519.50,38886800,442.82
2009-08-31,532.00,532.00,532.00,532.00,000,453.47
2009-08-28,532.20,535.35,526.50,532.00,35984900,453.47
2009-08-27,526.00,530.70,522.04,525.70,28102500,448.10
2009-08-26,529.10,530.85,525.35,527.55,24122000,449.68
2009-08-25,525.50,533.05,521.15,533.00,29870100,454.33
2009-08-24,529.00,535.03,511.27,528.45,28864500,450.45
2009-08-21,515.30,530.88,514.60,527.80,57183300,449.89
2009-08-20,517.00,520.45,514.30,517.00,40526300,440.69
2009-08-19,501.60,512.00,499.00,509.65,33468200,434.42
2009-08-18,503.95,506.15,499.00,502.90,22897300,428.67
2009-08-17,504.40,504.75,493.50,500.60,6561900,426.71
2009-08-14,508.25,521.05,505.00,505.50,25670400,430.88
2009-08-13,509.95,515.80,503.60,505.70,24948200,431.06
2009-08-12,505.35,516.85,503.30,507.30,34141000,432.42
2009-08-11,514.50,588.33,506.44,512.00,25024000,429.17
2009-08-10,508.70,519.54,502.95,515.00,25724400,431.69
2009-08-07,499.00,511.45,498.25,509.75,32373500,427.29
2009-08-06,507.00,507.10,498.45,499.10,38251300,418.36
2009-08-05,509.65,515.94,500.80,504.10,35659600,422.55
2009-08-04,513.50,513.80,503.60,511.30,26595400,428.58
2009-08-03,501.30,514.80,495.20,511.50,44359900,428.75
2009-07-31,500.00,505.25,497.00,497.20,51329700,416.77
2009-07-30,510.80,513.34,207.24,506.20,52845500,424.31
2009-07-29,500.80,511.70,500.80,504.00,37985800,422.47
2009-07-28,519.75,523.70,496.98,503.00,47066700,421.63
2009-07-27,512.55,526.00,510.15,519.00,36106900,435.04
2009-07-24,509.95,518.50,507.75,510.90,33133500,428.25
2009-07-23,506.00,511.35,502.70,511.15,28800700,428.46
2009-07-22,504.35,506.95,499.65,505.45,24301400,423.68
2009-07-21,502.00,507.50,500.00,505.30,27320000,423.56
2009-07-20,498.00,506.45,492.40,503.20,29334300,421.79
2009-07-17,495.00,499.00,493.10,494.70,33158500,414.67
2009-07-16,489.00,495.45,484.55,491.60,28361900,412.07
2009-07-15,476.25,489.40,475.00,489.40,28064900,410.23
2009-07-14,475.00,478.20,469.65,473.80,26648100,397.15
2009-07-13,461.25,473.60,459.30,471.60,31132700,395.31
2009-07-10,464.75,465.56,459.25,461.50,32468200,386.84
2009-07-09,469.95,469.95,455.50,465.25,29467900,389.98
2009-07-08,465.15,474.95,463.30,465.00,37532400,389.77
2009-07-07,467.50,474.50,461.05,467.80,42238300,392.12
2009-07-06,475.15,477.90,465.25,466.70,000,391.20
2009-07-03,480.85,486.80,478.75,479.25,26489400,401.72
2009-07-02,485.85,489.55,478.55,480.95,51159700,403.14
2009-07-01,479.50,493.00,479.50,490.00,40286700,410.73
2009-06-30,485.45,488.00,474.40,477.80,59868000,400.50
2009-06-29,472.50,485.25,470.71,482.75,34470600,404.65
2009-06-26,480.95,482.95,469.50,473.45,40044000,396.86
2009-06-25,475.50,480.42,469.70,476.25,48700500,399.20
2009-06-24,480.25,480.50,470.00,477.00,50152200,399.83
2009-06-23,475.25,482.35,473.20,475.05,50787200,398.20
2009-06-22,495.20,497.75,475.80,478.00,49862900,400.67
2009-06-19,487.00,498.75,483.75,497.00,81473900,416.60
2009-06-18,492.00,585.75,480.75,485.00,39308700,406.54
2009-06-17,502.75,511.13,487.75,491.00,36791300,411.57
2009-06-16,506.50,510.06,502.25,503.00,30707800,421.63
2009-06-15,512.50,516.08,501.50,504.25,33613500,422.68
2009-06-12,524.00,539.53,513.25,515.00,32763800,431.69
2009-06-11,530.00,533.25,524.25,524.25,29664400,439.44
2009-06-10,536.50,543.75,531.63,533.00,47463000,446.77
2009-06-09,534.00,538.85,528.25,529.75,41702300,444.05
2009-06-08,523.75,528.25,519.75,525.25,36184400,440.28
2009-06-05,527.75,532.00,522.00,523.75,31817200,439.02
2009-06-04,520.00,529.25,520.00,523.50,39285200,438.81
2009-06-03,530.00,530.25,517.00,518.50,44728500,434.62
2009-06-02,521.75,530.00,520.22,530.00,34798300,444.26
2009-06-01,515.00,533.33,511.50,524.75,40912300,439.86
2009-05-29,510.00,519.85,509.50,511.00,49361700,428.33
2009-05-28,500.00,510.25,498.50,508.25,26671600,426.03
2009-05-27,504.25,509.26,501.75,505.00,52747200,423.30
2009-05-26,502.50,507.50,491.25,505.25,54363000,423.51
2009-05-25,500.75,500.75,500.75,500.75,000,419.74
2009-05-22,503.50,503.50,495.00,500.75,59935900,419.74
2009-05-21,504.00,511.48,493.75,498.00,29438300,417.44
2009-05-20,508.50,518.00,506.75,513.00,41044800,430.01
2009-05-19,513.25,514.02,505.00,509.25,35780200,426.87
2009-05-18,497.00,526.39,491.25,513.25,31208300,430.22
2009-05-15,502.00,510.50,496.50,501.00,36323100,419.95
2009-05-14,507.25,517.58,499.00,504.25,38014900,422.68
2009-05-13,512.00,524.30,507.25,510.50,44321900,427.91
2009-05-12,513.25,519.75,507.00,517.00,39845400,425.33
2009-05-11,526.00,531.30,511.50,514.50,59434900,423.28
2009-05-08,515.00,524.00,510.50,521.00,39087900,428.62
2009-05-07,508.00,525.04,500.25,510.00,78925600,419.57
2009-05-06,496.50,505.50,487.00,500.25,42713900,411.55
2009-05-05,500.00,500.25,488.67,493.00,40752400,405.59
2009-05-04,485.75,485.75,485.75,485.75,000,399.62
2009-05-01,480.25,489.00,479.50,485.75,15434800,399.62
2009-04-30,490.00,494.50,481.75,482.50,43689000,396.95
2009-04-29,485.25,489.72,476.00,489.25,39900200,402.50
2009-04-28,480.00,492.25,475.00,483.50,64410900,397.77
2009-04-27,468.75,484.25,464.00,483.25,40016500,397.57
2009-04-24,462.00,479.25,459.25,478.75,52959800,393.86
2009-04-23,453.25,467.45,446.75,457.00,41880500,375.97
2009-04-22,445.75,456.00,442.50,451.00,47605500,371.03
2009-04-21,448.00,450.01,436.00,448.50,39739000,368.98
2009-04-20,449.50,453.50,444.00,445.25,44276700,366.30
2009-04-17,449.00,450.00,442.50,447.75,45201400,368.36
2009-04-16,437.00,442.50,430.50,442.50,57281600,364.04
2009-04-15,438.50,445.00,426.50,429.50,46014900,353.35
2009-04-14,451.00,451.00,429.25,438.50,50925500,360.75
2009-04-13,446.00,446.00,446.00,446.00,000,366.92
2009-04-10,446.00,446.00,446.00,446.00,000,366.92
2009-04-09,449.00,453.50,439.25,446.00,42668200,366.92
2009-04-08,441.50,453.50,433.00,443.25,48044900,364.66
2009-04-07,460.25,462.50,442.00,445.50,34403500,366.51
2009-04-06,461.00,464.25,446.75,453.25,28449300,372.89
2009-04-03,477.25,478.17,454.00,457.50,47124800,376.38
2009-04-02,469.25,476.25,461.00,472.50,62292500,388.72
2009-04-01,465.25,466.00,453.50,461.00,67550200,379.26
2009-03-31,460.00,474.25,459.00,471.50,50176200,387.90
2009-03-30,471.50,473.00,458.75,459.50,32428300,378.03
2009-03-27,480.00,482.00,473.25,476.50,27895500,392.01
2009-03-26,480.75,482.00,474.00,478.25,28597800,393.45
2009-03-25,469.00,484.11,468.00,476.50,41412000,392.01
2009-03-24,480.00,483.00,463.50,471.75,44779700,388.11
2009-03-23,473.00,479.25,461.50,475.75,45958100,391.40
2009-03-20,459.50,467.25,456.00,463.50,64796100,381.32
2009-03-19,463.75,470.00,452.75,462.50,80382400,380.50
2009-03-18,466.25,468.75,453.75,461.50,66664500,379.67
2009-03-17,455.75,460.00,447.50,459.00,34051900,377.62
2009-03-16,454.50,459.50,446.09,459.00,32111400,377.62
2009-03-13,458.00,463.50,447.75,450.75,33235900,370.83
2009-03-12,447.00,456.00,445.00,447.75,64362300,368.36
2009-03-11,451.25,455.75,444.50,448.25,73064000,368.77
2009-03-10,434.00,454.50,422.25,451.25,74548500,371.24
2009-03-09,417.50,440.44,416.25,438.25,83943800,360.55
2009-03-06,410.75,431.32,407.50,414.00,58561500,340.59
2009-03-05,420.00,423.50,412.00,413.00,92732300,339.77
2009-03-04,410.00,424.00,409.00,421.25,67318300,346.56
2009-03-03,421.50,455.00,400.00,404.50,81829600,332.78
2009-03-02,438.25,443.50,422.75,422.75,67731200,347.79
2009-02-27,452.25,461.00,441.75,448.25,61760900,368.77
2009-02-26,467.25,473.00,452.50,459.25,63954700,377.82
2009-02-25,459.25,465.50,450.25,464.50,74031200,382.14
2009-02-24,449.50,458.75,445.00,454.75,46324700,374.12
2009-02-23,468.00,471.48,452.75,453.50,42394800,373.09
2009-02-20,472.50,480.32,460.25,462.50,39692100,380.50
2009-02-19,483.00,486.67,471.00,483.25,41786600,397.57
2009-02-18,485.00,492.75,469.00,477.75,58291900,393.04
2009-02-17,492.25,499.91,485.00,492.50,53834200,397.10
2009-02-16,504.00,508.03,494.00,495.00,24241900,399.11
2009-02-13,515.25,518.00,505.00,505.50,42948600,407.58
2009-02-12,504.75,510.00,497.25,509.25,35276700,410.60
2009-02-11,501.00,512.00,499.50,510.00,36300300,411.21
2009-02-10,503.75,515.50,501.50,503.00,19550600,405.56
2009-02-09,508.00,516.00,502.00,511.50,24098000,412.42
2009-02-06,507.00,513.00,502.50,511.00,47600600,412.01
2009-02-05,490.50,504.75,487.50,501.50,000,404.35
2009-02-04,491.00,533.25,484.50,499.75,000,402.94
2009-02-03,473.00,488.00,461.50,487.25,000,392.86
2009-02-02,491.00,491.00,475.13,484.75,32883700,390.85
2009-01-30,498.25,502.00,489.25,494.50,48817000,398.71
2009-01-29,505.75,507.25,491.50,499.00,47455300,402.34
2009-01-28,513.00,516.50,503.50,504.25,44211500,406.57
2009-01-27,510.50,512.00,495.75,508.75,44584900,410.20
2009-01-26,488.00,510.50,486.25,508.00,000,409.59
2009-01-23,490.75,491.50,470.50,487.50,58261000,393.07
2009-01-22,498.00,501.75,487.25,489.75,45595300,394.88
2009-01-21,493.00,497.00,472.98,485.75,82628800,391.65
2009-01-20,487.50,505.00,482.00,498.00,53336000,401.53
2009-01-19,502.00,513.32,479.75,489.00,32430600,394.28
2009-01-16,495.00,507.25,488.00,492.00,41635200,396.69
2009-01-15,488.75,497.32,480.00,484.75,53899300,390.85
2009-01-14,523.00,523.00,480.75,488.75,76897100,394.07
2009-01-13,509.50,521.67,501.00,515.50,53239500,415.64
2009-01-12,517.25,519.50,508.00,509.00,37781900,410.40
2009-01-09,537.50,537.80,516.00,519.00,40536500,418.46
2009-01-08,518.00,533.75,515.00,532.00,36049600,428.95
2009-01-07,545.75,546.00,520.25,523.75,71650100,422.29
2009-01-06,560.00,565.00,550.00,554.50,49070500,447.09
2009-01-05,560.00,566.50,545.73,560.00,43850800,451.52
2009-01-02,532.75,553.50,524.50,552.75,25346600,445.68
2009-01-01,526.00,526.00,526.00,526.00,000,424.11
